@relation ant-ivy_developer_last_label

@attribute 'Modify Lines' numeric
@attribute 'Add Lines' numeric
@attribute 'Delete Lines' numeric
@attribute 'Distribution modified Lines' numeric
@attribute numOfBIC numeric
@attribute fileAge numeric
@attribute SumOfSourceRevision numeric
@attribute SumOfDeveloper numeric
@attribute CommitHour numeric
@attribute AGE numeric
@attribute numOfSubsystems numeric
@attribute numOfDirectories numeric
@attribute numOfFiles numeric
@attribute NUC numeric
@attribute developerExperience numeric
@attribute REXP numeric
@attribute LT numeric
@attribute isBuggy {clean,buggy}

@data
4,0.015873,0.015873,1,1,7,4,2,18,0,1,56,135,0.007407,4,4,126,clean
23,0.072848,0.07947,3,0,0,1,1,15,0,2,38,132,0.068182,5,5,151,clean
239,0.091029,0.066623,43,0,0,1,1,15,0,2,38,132,0.068182,5,5,1516,clean
2,0.011236,0.011236,0,2,729,6,4,22,689,3,88,504,0.126984,1,1,89,clean
7,0.009375,0.0125,0,2,58,6,4,5,23,1,25,48,0.1875,24,24,320,buggy
2,0.003185,0.003185,0,1,2,2,2,16,2,1,53,186,0.016129,4,4,314,buggy
3,0.001938,0.003876,1,5,167,9,4,21,0,1,16,22,0.454545,21,21,516,clean
15,0.013072,0.011438,2,1,2,2,2,16,2,1,53,186,0.016129,4,4,612,buggy
24,0.25,0.25,0,1,10,4,2,19,3,1,12,12,0.25,12,12,48,clean
2,0.030303,0.030303,0,0,722,4,4,22,710,3,88,504,0.126984,1,1,33,clean
2,0.001018,0.001018,0,1,58,5,3,2,37,1,3,5,0.8,22,22,982,clean
14,0.07,0.07,4,1,157,6,4,21,138,1,16,32,0.15625,9,9,100,clean
2,0.03125,0.03125,0,0,0,2,2,18,0,1,56,135,0.007407,4,4,32,clean
2,0.006098,0.006098,0,3,731,11,7,22,437,3,88,504,0.126984,1,1,164,clean
8,0.0625,0.0625,1,0,0,2,2,18,0,1,56,135,0.007407,4,4,64,clean
4,0.05,0.05,0,0,10,4,2,10,0,2,19,19,0.315789,6,6,40,clean
10,0.008183,0.008183,2,3,39,6,3,11,6,2,49,138,0.07971,21,21,611,buggy
70,0.318519,0.2,4,2,20,5,3,13,13,2,77,275,0.050909,13,13,135,clean
2,0.018182,0.018182,0,0,0,1,1,22,0,3,88,504,0.126984,1,1,55,clean
2,0.006944,0.006944,0,5,731,9,4,22,672,3,88,504,0.126984,1,1,144,clean
6,0.058824,0.058824,0,1,6,2,1,11,6,1,56,135,0.066667,8,8,51,clean
32,0.382353,0.088235,2,0,18,2,2,13,18,2,77,275,0.050909,13,13,68,clean
10,0.013216,0.008811,4,3,39,4,2,11,20,2,49,138,0.07971,21,21,454,buggy
2,0.021739,0.021739,0,1,0,1,1,18,0,1,23,69,0.043478,20,20,46,buggy
10,0.005495,0.021978,1,4,78,10,6,13,28,1,1,1,1,2,2,364,buggy
4,0.00722,0.00722,0,1,169,4,3,15,151,2,9,13,0.846154,24,24,277,clean
40,0.0875,0.079167,4,4,56,9,3,2,16,1,3,5,0.8,22,22,240,clean
6,0.081081,0.081081,0,0,0,1,1,11,0,1,37,83,0.036145,5,5,37,clean
2,0.027778,0.027778,0,1,729,6,5,22,572,3,88,504,0.126984,1,1,36,clean
10,0.055556,0.055556,2,0,0,1,1,15,0,2,38,132,0.068182,5,5,90,clean
73,0.09068,0.093199,10,2,35,5,3,18,14,1,23,69,0.043478,20,20,397,buggy
26,0.062762,0.046025,1,4,60,6,3,11,21,1,3,4,0.5,11,11,239,buggy
8,0.081967,0.04918,2,1,0,1,1,18,0,1,23,69,0.043478,20,20,61,buggy
2,0.011765,0.011765,0,1,729,3,3,22,710,3,88,504,0.126984,1,1,85,clean
4,0.009804,0.009804,1,1,7,3,2,18,0,1,56,135,0.007407,4,4,204,clean
42,0.125,0.00625,5,0,0,1,1,15,0,2,38,132,0.068182,5,5,320,clean
8,0.026667,0.026667,1,1,0,1,1,16,0,1,53,186,0.016129,4,4,150,buggy
9,0.028846,0.057692,2,0,0,1,1,15,0,2,38,132,0.068182,5,5,104,clean
2,0.001163,0.001163,0,8,765,15,7,22,296,3,88,504,0.126984,1,1,860,clean
12,0.117647,0.117647,0,0,0,1,1,15,0,2,38,132,0.068182,5,5,51,clean
2,0.019802,0,1,0,0,1,1,15,0,2,38,132,0.068182,5,5,101,clean
2,0.005263,0.005263,0,4,738,13,6,22,558,3,88,504,0.126984,1,1,190,clean
2,0.002681,0.002681,0,3,731,10,6,22,351,3,88,504,0.126984,1,1,373,clean
4,0.02439,0.02439,0,1,26,4,3,17,14,1,9,39,0.076923,19,19,82,buggy
2,0.004444,0.004444,0,0,20,4,4,13,11,2,77,275,0.050909,13,13,225,clean
6,0.011952,0.011952,1,6,167,10,5,10,0,1,11,15,0.6,22,22,251,buggy
9,0.026738,0.02139,1,1,0,1,1,16,0,1,53,186,0.016129,4,4,187,buggy
4,0.039216,0.039216,1,2,0,2,1,0,0,1,4,4,0.5,11,11,51,buggy
4,0.008403,0.008403,0,2,19,4,2,0,0,1,4,37,0.081081,18,18,238,buggy
69,0.071097,0.035549,1,2,5,3,2,17,7,1,1,1,1,8,8,647,buggy
2,0.003953,0.003953,0,2,39,6,3,11,20,2,49,138,0.07971,21,21,253,buggy
2,0.000736,0.000736,0,8,167,12,3,21,0,1,11,13,0.538462,20,20,1358,clean
2,0.006173,0.006173,0,3,731,6,4,22,534,3,88,504,0.126984,1,1,162,clean
30,0.047468,0.047468,9,2,41,4,3,11,20,2,49,138,0.07971,21,21,316,buggy
111,0.036559,0.043011,21,2,28,7,3,13,17,2,77,275,0.050909,13,13,1395,clean
3,0.004608,0.009217,0,6,167,11,5,18,54,2,26,62,0.33871,13,13,217,buggy
2,0.025,0.025,0,0,0,1,1,22,0,3,88,504,0.126984,1,1,40,clean
44,0.309859,0.309859,0,0,12,5,3,13,1,2,77,275,0.050909,13,13,71,clean
2,0.016667,0.016667,0,0,0,1,1,22,0,3,88,504,0.126984,1,1,60,clean
4,0.017544,0.052632,0,2,55,4,2,5,23,1,25,48,0.1875,24,24,57,buggy
2,0.013333,0.013333,0,0,722,4,4,22,710,3,88,504,0.126984,1,1,75,clean
30,0.032432,0,24,0,0,1,1,15,0,2,38,132,0.068182,5,5,925,clean
10,0.003668,0.003668,2,8,176,15,5,21,0,1,11,13,0.538462,20,20,1363,clean
1,0.002874,0,0,3,41,5,3,11,6,2,49,138,0.07971,21,21,348,buggy
31,0.07037,0.044444,12,1,0,2,1,11,0,1,37,83,0.036145,5,5,270,clean
121,0.237082,0.130699,8,3,49,9,5,10,25,1,16,35,0.2,5,5,329,buggy
3,0.020833,0.041667,1,1,18,2,2,13,18,2,77,275,0.050909,13,13,48,clean
2,0.038462,0.038462,0,1,72,3,3,14,63,2,22,39,0.358974,1,1,26,buggy
2,0.001647,0.001647,0,5,172,12,6,20,0,1,3,3,0.666667,26,26,607,buggy
28,0.15,0.2,1,1,0,1,1,0,0,1,4,37,0.081081,18,18,80,buggy
2,0.045455,0.045455,0,0,0,1,1,22,0,3,88,504,0.126984,1,1,22,clean
59,0.081851,0.128114,4,2,19,3,2,0,0,1,4,37,0.081081,18,18,281,buggy
2,0.013333,0.013333,0,2,729,4,4,22,562,3,88,504,0.126984,1,1,75,clean
12,0.016949,0.012107,0,2,37,4,3,11,0,1,37,83,0.036145,5,5,413,clean
123,0.096661,0.119508,18,0,0,1,1,15,0,2,38,132,0.068182,5,5,569,clean
4,0.004808,0.004808,1,1,26,4,3,17,14,1,9,39,0.076923,19,19,416,buggy
2,0.013699,0.013699,0,1,696,3,3,22,537,3,88,504,0.126984,1,1,73,clean
6,0.058824,0.058824,0,1,157,5,4,21,138,1,16,32,0.15625,9,9,51,clean
56,0.049875,0.089776,9,1,2,2,2,16,2,1,53,186,0.016129,4,4,401,buggy
50,0.032404,0.005275,5,6,122,9,3,6,33,1,1,1,1,7,7,1327,buggy
4,0.011834,0.011834,1,2,35,6,4,18,14,1,23,69,0.043478,20,20,169,buggy
14,0.036269,0.036269,4,1,6,3,1,11,6,1,56,135,0.066667,8,8,193,clean
2,0.008547,0.008547,0,1,19,3,2,10,0,2,19,19,0.315789,6,6,117,clean
9,0.007353,0.009191,4,6,169,11,6,21,85,1,16,22,0.454545,21,21,544,clean
8,0.047619,0.047619,1,2,18,6,3,0,0,1,5,30,0.133333,17,17,84,buggy
27,0.098039,0.007843,12,0,0,1,1,11,0,1,37,83,0.036145,5,5,255,clean
10,0.060976,0.060976,1,0,10,4,2,10,0,2,19,19,0.315789,6,6,82,clean
3,0.025641,0.051282,0,1,148,2,2,19,148,1,4,4,1,18,18,39,clean
18,0.023622,0.023622,6,1,26,4,3,17,14,1,9,39,0.076923,19,19,381,buggy
14,0.07,0.07,3,1,7,4,2,18,0,1,56,135,0.007407,4,4,100,clean
5,0.019048,0.028571,1,1,2,2,2,16,2,1,53,186,0.016129,4,4,105,buggy
16,0.020882,0.016241,3,3,167,4,3,18,147,2,26,62,0.33871,13,13,431,buggy
2,0.012346,0.012346,0,1,689,2,2,22,689,3,88,504,0.126984,1,1,81,clean
2,0.025,0.025,0,0,270,2,2,22,270,3,88,504,0.126984,1,1,40,clean
2,0.013699,0.013699,0,1,6,2,1,11,6,1,56,135,0.066667,8,8,73,clean
8,0.011662,0.011662,3,1,9,4,3,18,0,1,56,135,0.007407,4,4,343,clean
2,0.012048,0.012048,0,2,33,5,3,18,14,1,23,69,0.043478,20,20,83,buggy
6,0.055556,0.055556,1,1,26,5,3,18,14,1,23,69,0.043478,20,20,54,buggy
4,0.013333,0.013333,1,1,7,3,2,18,0,1,56,135,0.007407,4,4,150,clean
2,0.009901,0.009901,0,1,18,2,2,13,18,2,77,275,0.050909,13,13,101,clean
2,0.006667,0.006667,0,1,167,5,4,21,148,1,11,13,0.538462,20,20,150,clean
14,0.05,0.05,6,1,7,3,2,18,0,1,56,135,0.007407,4,4,140,clean
2,0.022727,0.022727,0,1,157,5,4,21,138,1,16,32,0.15625,9,9,44,clean
4,0.023529,0.023529,1,1,7,3,2,18,0,1,56,135,0.007407,4,4,85,clean
6,0.019608,0.039216,0,2,33,3,2,17,14,1,9,39,0.076923,19,19,102,buggy
4,0.012821,0.012821,0,1,35,2,2,17,35,1,9,39,0.076923,19,19,156,buggy
2,0.008621,0.008621,0,1,0,1,1,16,0,1,53,186,0.016129,4,4,116,buggy
2,0.005952,0.005952,0,2,18,3,2,0,0,1,5,30,0.133333,17,17,168,buggy
166,0.169725,0.211009,11,0,0,1,1,15,0,2,38,132,0.068182,5,5,436,clean
2,0.03125,0.03125,0,0,0,1,1,22,0,3,88,504,0.126984,1,1,32,clean
2,0.02,0.02,0,0,560,2,2,22,560,3,88,504,0.126984,1,1,50,clean
2,0.002899,0.002899,0,4,731,7,5,22,647,3,88,504,0.126984,1,1,345,clean
2,0.008772,0.008772,0,4,729,6,4,22,537,3,88,504,0.126984,1,1,114,clean
1,0.005155,0,0,3,83,4,3,14,25,2,22,39,0.358974,1,1,194,buggy
2,0.03125,0.03125,0,0,0,1,1,15,0,2,38,132,0.068182,5,5,32,clean
2,0.023256,0.023256,0,0,0,1,1,22,0,3,88,504,0.126984,1,1,43,clean
1,0.00813,0,0,0,0,1,1,9,0,1,1,1,1,5,5,123,clean
6,0.008403,0.008403,1,1,20,5,4,13,11,2,77,275,0.050909,13,13,357,clean
65,0.090659,0.087912,0,3,58,7,4,5,23,1,25,48,0.1875,24,24,364,buggy
27,0.012687,0.007463,7,1,18,3,2,13,18,2,77,275,0.050909,13,13,1340,clean
27,0.077419,0.096774,6,2,33,5,3,18,14,1,23,69,0.043478,20,20,155,buggy
2,0.014493,0.014493,0,1,2,2,2,16,2,1,53,186,0.016129,4,4,69,buggy
6,0.012987,0.012987,1,1,9,4,3,18,0,1,56,135,0.007407,4,4,231,clean
37,0.130081,0.170732,4,2,26,6,3,13,1,2,77,275,0.050909,13,13,123,clean
6,0.021277,0.021277,0,1,0,1,1,16,0,1,53,186,0.016129,4,4,141,buggy
6,0.00346,0.00346,1,3,58,8,4,5,16,1,25,48,0.1875,24,24,867,buggy
4,0.010417,0.010417,1,1,0,1,1,16,0,1,53,186,0.016129,4,4,192,buggy
6,0.041667,0.041667,2,0,6,3,2,18,0,1,56,135,0.007407,4,4,72,clean
126,0.195349,0.097674,9,4,43,5,3,10,3,1,16,35,0.2,5,5,430,buggy
15,0.033333,0.005128,8,0,0,1,1,15,0,2,38,132,0.068182,5,5,390,clean
2,0.001678,0.001678,0,5,292,13,5,17,35,1,1,1,1,42,25.5,596,clean
1,0.022222,0,0,0,0,1,1,15,0,2,38,132,0.068182,5,5,45,clean
7,0.055556,0.041667,2,0,18,2,2,13,18,2,77,275,0.050909,13,13,72,clean
26,0.063291,0.101266,3,2,41,5,4,11,0,2,49,138,0.07971,21,21,158,buggy
38,0.058621,0.072414,7,0,0,1,1,15,0,2,38,132,0.068182,5,5,290,clean
24,0.095238,0.095238,2,1,18,5,3,13,11,2,77,275,0.050909,13,13,126,clean
38,0.111111,0.137255,5,0,0,1,1,15,0,2,38,132,0.068182,5,5,153,clean
205,0.08677,0.089347,23,1,34,2,2,15,34,2,38,132,0.068182,5,5,1164,clean
6,0.006803,0.034014,2,0,0,1,1,15,0,2,38,132,0.068182,5,5,147,clean
3,0.00271,0.00542,1,5,169,10,5,21,85,1,16,22,0.454545,21,21,369,clean
13,0.018913,0.01182,2,1,2,2,2,16,2,1,53,186,0.016129,4,4,423,buggy
45,0.124183,0.169935,9,0,20,3,3,13,18,2,77,275,0.050909,13,13,153,clean
23,0.012308,0.011282,7,0,0,1,1,15,0,2,38,132,0.068182,5,5,975,clean
2,0.028571,0.028571,0,1,9,4,3,18,0,1,56,135,0.007407,4,4,35,clean
2,0.008475,0.008475,0,1,731,6,5,22,710,3,88,504,0.126984,1,1,118,clean
2,0.008929,0.008929,0,3,729,5,4,22,562,3,88,504,0.126984,1,1,112,clean
9,0.044444,0.055556,3,1,18,4,3,13,11,2,77,275,0.050909,13,13,90,clean
3,0.002924,0.005848,1,3,169,8,5,21,85,1,16,22,0.454545,21,21,342,clean
2,0.001647,0.001647,0,5,731,14,7,22,558,3,88,504,0.126984,1,1,607,clean
1,0.020408,0,0,1,18,2,2,13,18,2,77,275,0.050909,13,13,49,clean
15,0.053571,0.035714,6,1,0,2,1,11,0,1,37,83,0.036145,5,5,168,clean
2,0.007194,0.007194,0,3,729,5,4,22,685,3,88,504,0.126984,1,1,139,clean
21,0.019011,0.020913,2,1,0,1,1,16,0,1,53,186,0.016129,4,4,526,buggy
9,0.00641,0.051282,0,1,193,3,3,12,158,1,7,14,0.571429,31,31,156,clean
2,0.009615,0.009615,0,2,731,4,4,22,562,3,88,504,0.126984,1,1,104,clean
2,0.007143,0.007143,0,2,33,3,2,17,14,1,9,39,0.076923,19,19,140,buggy
11,0.009259,0.005291,1,5,52,13,4,10,3,1,16,35,0.2,5,5,756,buggy
8,0.088889,0.088889,1,1,2,2,2,16,2,1,53,186,0.016129,4,4,45,buggy
8,0.047619,0.047619,3,0,0,2,2,18,0,1,56,135,0.007407,4,4,84,clean
2,0.007634,0.007634,0,3,39,5,2,11,20,2,49,138,0.07971,21,21,131,buggy
3,0.005051,0.002525,0,1,2,3,3,9,0,1,1,1,1,7,7,396,clean
2,0.037037,0.037037,0,0,0,1,1,22,0,3,88,504,0.126984,1,1,27,clean
113,0.238494,0.23431,1,1,26,4,3,18,14,1,23,69,0.043478,20,20,239,buggy
10,0.057692,0.038462,0,1,2,3,2,11,0,1,37,83,0.036145,5,5,104,clean
8,0.023121,0.023121,1,1,0,1,1,17,0,1,9,39,0.076923,19,19,173,buggy
1,0.041667,0,0,1,18,2,2,13,18,2,77,275,0.050909,13,13,24,clean
14,0.017032,0.017032,5,4,125,7,5,10,32,1,7,9,0.444444,4,4,411,buggy
49,0.04381,0.049524,10,2,39,3,2,11,20,2,49,138,0.07971,21,21,525,buggy
2,0.0125,0.0125,0,2,722,6,4,22,689,3,88,504,0.126984,1,1,80,clean
2,0.004425,0.004425,0,4,729,10,6,22,559,3,88,504,0.126984,1,1,226,clean
5,0.02381,0.015873,2,3,81,7,4,14,48,2,22,39,0.358974,1,1,126,buggy
2,0.014286,0.014286,0,2,169,3,3,18,134,2,26,62,0.33871,13,13,70,buggy
2,0.007937,0.007937,0,1,689,2,2,22,689,3,88,504,0.126984,1,1,126,clean
59,0.032588,0.005112,4,2,28,6,4,14,8,1,1,1,1,10,10,1565,clean
12,0.054054,0.054054,3,1,39,3,2,11,20,2,49,138,0.07971,21,21,111,buggy
75,0.07963,0.059259,12,0,0,1,1,15,0,2,38,132,0.068182,5,5,540,clean
8,0.029851,0.029851,3,2,39,5,3,11,20,2,49,138,0.07971,21,21,134,buggy
2,0.000633,0.000633,0,8,258,15,6,10,89,1,7,13,0.692308,17,9.5,1579,buggy
2,0.002193,0.002193,0,6,316,11,6,11,4,1,2,2,1,40,23.5,456,clean
11,0.016304,0.043478,1,1,18,2,2,13,18,2,77,275,0.050909,13,13,184,clean
8,0.105263,0.105263,0,0,0,1,1,21,0,1,16,32,0.15625,9,9,38,clean
2,0.004082,0.004082,0,5,167,7,3,18,94,2,26,62,0.33871,13,13,245,buggy
2,0.028571,0.028571,0,1,731,4,3,22,572,3,88,504,0.126984,1,1,35,clean
19,0.027933,0.02514,6,1,20,4,3,13,18,2,77,275,0.050909,13,13,358,clean
2,0.009709,0.009709,0,1,689,3,3,22,457,3,88,504,0.126984,1,1,103,clean
2,0.012195,0.012195,0,0,722,6,4,22,710,3,88,504,0.126984,1,1,82,clean
2,0.017241,0.017241,0,0,728,4,4,22,572,3,88,504,0.126984,1,1,58,clean
2,0.002809,0.002809,0,2,167,7,3,19,8,1,1,1,1,15,15,356,clean
7,0.055556,0.041667,2,0,0,1,1,11,0,1,37,83,0.036145,5,5,72,clean
2,0.018519,0.018519,0,2,729,6,4,22,689,3,88,504,0.126984,1,1,54,clean
2,0.013699,0.013699,0,0,0,1,1,22,0,3,88,504,0.126984,1,1,73,clean
26,0.027778,0.014706,5,1,20,5,4,13,11,2,77,275,0.050909,13,13,612,clean
2,0.023256,0.023256,0,1,6,2,1,11,6,1,56,135,0.066667,8,8,43,clean
2,0.03125,0.03125,0,0,12,3,3,13,11,2,77,275,0.050909,13,13,32,clean
2,0.03125,0.03125,0,0,0,1,1,22,0,3,88,504,0.126984,1,1,32,clean
14,0.09589,0.09589,2,0,156,3,3,21,138,1,16,32,0.15625,9,9,73,clean
3,0.00813,0.01626,1,1,2,2,2,16,2,1,53,186,0.016129,4,4,123,buggy
2,0.010638,0.010638,0,1,647,3,2,22,559,3,88,504,0.126984,1,1,94,clean
6,0.014706,0.014706,2,0,8,2,2,11,8,1,56,135,0.066667,8,8,204,clean
1,0.021739,0,0,1,18,2,2,13,18,2,77,275,0.050909,13,13,46,clean
2,0.004831,0.004831,0,2,729,7,5,22,537,3,88,504,0.126984,1,1,207,clean
2,0.00463,0.00463,0,6,729,12,6,22,562,3,88,504,0.126984,1,1,216,clean
4,0.02963,0,0,0,18,2,2,13,18,2,77,275,0.050909,13,13,135,clean
2,0.018519,0.018519,0,0,0,1,1,11,0,1,56,135,0.066667,8,8,54,clean
57,0.063037,0.100287,4,2,41,6,4,11,20,2,49,138,0.07971,21,21,349,buggy
2,0.02381,0.02381,0,0,0,1,1,22,0,3,88,504,0.126984,1,1,42,clean
4,0.006369,0.006369,1,1,9,4,3,18,0,1,56,135,0.007407,4,4,314,clean
8,0.01626,0.01626,1,2,18,4,2,0,0,1,5,30,0.133333,17,17,246,buggy
73,0.023409,0.029993,7,8,167,11,3,18,32,2,26,62,0.33871,13,13,1367,buggy
12,0.034884,0.104651,0,2,193,7,5,12,24,1,7,14,0.571429,31,31,86,clean
15,0.07619,0.066667,1,1,20,4,3,13,18,2,77,275,0.050909,13,13,105,clean
29,0.016173,0.022911,2,6,125,11,6,10,6,1,7,9,0.444444,4,4,742,buggy
2,0.03125,0.03125,0,0,0,1,1,11,0,1,56,135,0.066667,8,8,32,clean
2,0.004444,0.004444,0,1,6,2,1,11,6,1,56,135,0.066667,8,8,225,clean
14,0.011647,0.011647,5,3,194,8,4,7,122,1,19,25,0.6,33,33,601,clean
9,0.010588,0,4,8,330,13,6,12,18,2,6,15,0.466667,45,28.5,850,clean
6,0.006803,0.034014,0,0,0,1,1,20,0,1,8,9,0.333333,7,7,147,clean
2,0.001669,0.001669,0,3,729,10,5,22,424,3,88,504,0.126984,1,1,599,clean
14,0.064865,0.010811,3,0,0,1,1,15,0,2,38,132,0.068182,5,5,185,clean
8,0.037037,0.037037,3,1,7,3,2,18,0,1,56,135,0.007407,4,4,108,clean
4,0.020619,0.020619,1,2,33,3,2,17,14,1,9,39,0.076923,19,19,97,buggy
4,0.002331,0.006993,0,2,167,5,3,18,127,1,3,3,1,14,14,429,clean
35,0.048913,0.046196,11,2,39,4,2,11,20,2,49,138,0.07971,21,21,368,buggy
26,0.028653,0.045845,5,1,20,5,4,13,11,2,77,275,0.050909,13,13,349,clean
3,0.006024,0.012048,0,3,56,5,2,5,37,1,25,48,0.1875,24,24,166,buggy
4,0.076923,0.076923,0,0,0,1,1,21,0,1,16,32,0.15625,9,9,26,clean
5,0.072464,0,0,1,9,4,3,18,0,1,56,135,0.007407,4,4,69,clean
4,0.00813,0.02439,0,1,28,4,3,13,18,2,77,275,0.050909,13,13,123,clean
6,0.022388,0.022388,1,1,18,4,3,13,11,2,77,275,0.050909,13,13,134,clean
2,0.004049,0.004049,0,6,294,10,4,22,0,1,1,1,1,46,29.5,247,clean
6,0.012987,0.012987,1,1,8,3,2,11,6,1,56,135,0.066667,8,8,231,clean
12,0.117647,0.117647,0,1,18,4,3,13,11,2,77,275,0.050909,13,13,51,clean
2,0.027778,0,0,1,18,2,2,13,18,2,77,275,0.050909,13,13,72,clean
14,0.038462,0.021368,5,1,18,3,2,13,18,2,77,275,0.050909,13,13,234,clean
1,0.002809,0,0,1,0,1,1,16,0,1,53,186,0.016129,4,4,356,buggy
2,0.006849,0.006849,0,2,731,5,4,22,689,3,88,504,0.126984,1,1,146,clean
19,0.009499,0.006908,0,9,228,15,7,16,24,1,6,9,1,32,32,1158,buggy
10,0.024752,0.024752,0,3,112,8,4,20,72,1,1,2,1,6,6,202,clean
2,0.015873,0.015873,0,0,722,4,4,22,710,3,88,504,0.126984,1,1,63,clean
133,0.143297,0.061633,19,1,20,8,4,13,11,2,77,275,0.050909,13,13,649,clean
12,0.06,0.06,2,1,0,2,1,11,0,1,37,83,0.036145,5,5,100,clean
7,0.024823,0,0,1,2,3,2,11,0,1,37,83,0.036145,5,5,282,clean
38,0.051491,0.051491,4,1,20,5,4,13,11,2,77,275,0.050909,13,13,369,clean
37,0.1875,0.197917,1,2,18,5,3,0,0,1,5,30,0.133333,17,17,96,buggy
2,0.019608,0.019608,0,0,722,6,4,22,710,3,88,504,0.126984,1,1,51,clean
2,0.003497,0.003497,0,3,731,7,5,22,562,3,88,504,0.126984,1,1,286,clean
3,0.033333,0,2,0,0,1,1,15,0,2,38,132,0.068182,5,5,90,clean
8,0.01,0.01,3,1,2,2,2,16,2,1,53,186,0.016129,4,4,400,buggy
25,0.041451,0.088083,2,0,0,1,1,15,0,2,38,132,0.068182,5,5,193,clean
1,0.007353,0,0,0,0,1,1,15,0,2,38,132,0.068182,5,5,136,clean
2,0.012195,0.012195,0,0,0,2,2,18,0,1,56,135,0.007407,4,4,82,clean
2,0.012987,0.012987,0,1,731,3,3,22,562,3,88,504,0.126984,1,1,77,clean
124,0.021964,0.138243,2,6,69,15,4,11,0,1,3,4,0.5,11,11,774,buggy
2,0.001499,0.001499,0,5,731,11,7,22,251,3,88,504,0.126984,1,1,667,clean
2,0.009259,0,1,1,7,4,2,18,0,1,56,135,0.007407,4,4,216,clean
7,0.007246,0.009662,2,2,36,3,3,16,2,1,53,186,0.016129,4,4,414,buggy
2,0.009434,0.009434,0,1,696,2,2,22,696,3,88,504,0.126984,1,1,106,clean
14,0.031746,0.079365,3,1,0,1,1,16,0,1,53,186,0.016129,4,4,126,buggy
18,0.046154,0.046154,1,1,35,2,2,18,35,1,23,69,0.043478,20,20,195,buggy
1,0,0.002415,0,3,187,8,4,7,27,1,19,25,0.6,33,33,414,clean
16,0.069565,0.069565,3,0,0,1,1,15,0,2,38,132,0.068182,5,5,115,clean
1,0.020833,0,0,0,0,1,1,15,0,2,38,132,0.068182,5,5,48,clean
4,0.037037,0.037037,1,0,12,4,3,13,9,2,77,275,0.050909,13,13,54,clean
2,0.002105,0.002105,0,6,765,14,7,22,286,3,88,504,0.126984,1,1,475,clean
2,0.013158,0.013158,0,1,689,2,2,22,689,3,88,504,0.126984,1,1,76,clean
2,0.009524,0.009524,0,2,729,7,5,22,562,3,88,504,0.126984,1,1,105,clean
2,0.003597,0.003597,0,2,731,5,5,22,562,3,88,504,0.126984,1,1,278,clean
4,0.05,0.05,0,0,10,3,2,19,10,1,12,12,0.25,12,12,40,clean
6,0.021583,0.021583,1,2,58,5,3,2,38,1,3,5,0.8,22,22,139,clean
2,0.011765,0.011765,0,1,647,3,2,22,537,3,88,504,0.126984,1,1,85,clean
13,0.008276,0.009655,6,1,0,1,1,9,0,1,1,3,0.333333,2,2,725,buggy
15,0.02649,0.023179,3,1,0,1,1,16,0,1,53,186,0.016129,4,4,302,buggy
28,0.009475,0.014643,7,2,36,3,3,16,2,1,53,186,0.016129,4,4,1161,buggy
29,0.062802,0.077295,5,0,0,1,1,15,0,2,38,132,0.068182,5,5,207,clean
16,0.01751,0.013619,4,5,167,8,4,18,110,2,26,62,0.33871,13,13,514,buggy
5,0.046154,0.030769,0,0,2,2,2,11,2,1,37,83,0.036145,5,5,65,clean
8,0.108108,0.108108,0,0,0,1,1,11,0,1,56,135,0.066667,8,8,37,clean
29,0.078125,0.072917,6,1,18,5,3,13,11,2,77,275,0.050909,13,13,192,clean
2,0.012048,0.012048,0,2,35,4,3,17,14,1,9,39,0.076923,19,19,83,buggy
46,0.04558,0.017956,3,1,25,2,2,22,25,1,1,1,1,1,1,724,clean
4,0.021277,0.021277,0,1,18,4,3,13,11,2,77,275,0.050909,13,13,94,clean
4,0.025974,0,0,0,0,1,1,15,0,2,38,132,0.068182,5,5,154,clean
10,0.003587,0.003587,2,9,203,17,5,7,2,1,19,25,0.6,33,33,1394,clean
6,0.012097,0.012097,2,1,9,4,3,18,0,1,56,135,0.007407,4,4,248,clean
2,0.009615,0.009615,0,1,11,4,3,0,0,1,5,30,0.133333,17,17,104,buggy
2,0.028571,0.028571,0,1,0,1,1,0,0,1,5,30,0.133333,17,17,35,buggy
3,0.008403,0.004202,1,3,39,5,2,11,20,2,49,138,0.07971,21,21,238,buggy
2,0.005525,0.005525,0,2,39,7,3,11,20,2,49,138,0.07971,21,21,181,buggy
35,0.052055,0.043836,7,1,18,3,2,13,18,2,77,275,0.050909,13,13,365,clean
18,0.033679,0.012953,1,0,0,1,1,15,0,2,38,132,0.068182,5,5,386,clean
6,0.006912,0.006912,1,1,18,2,2,13,18,2,77,275,0.050909,13,13,434,clean
9,0.002884,0.003605,2,2,10,6,3,20,0,1,8,9,0.333333,7,7,1387,clean
56,0.049875,0.089776,9,1,20,3,3,13,18,2,77,275,0.050909,13,13,401,clean
2,0.013333,0.013333,0,0,12,3,3,13,11,2,77,275,0.050909,13,13,75,clean
4,0.051282,0.051282,0,0,12,3,3,13,11,2,77,275,0.050909,13,13,39,clean
2,0.010204,0.010204,0,2,731,6,5,22,685,3,88,504,0.126984,1,1,98,clean
2,0.004651,0.004651,0,0,9,3,3,18,0,1,56,135,0.007407,4,4,215,clean
9,0.049505,0.039604,2,1,0,1,1,11,0,2,49,138,0.07971,21,21,101,buggy
