@relation groovy_Add_LSTM_metric-weka.filters.unsupervised.attribute.Remove-R1

@attribute 'Modify Lines' numeric
@attribute 'Add Lines' numeric
@attribute 'Delete Lines' numeric
@attribute 'Distribution modified Lines' numeric
@attribute 'Modify Files' numeric
@attribute Directories numeric
@attribute SumOfSourceRevision numeric
@attribute SumOfDeveloper numeric
@attribute 'LSTM C.E.' numeric
@attribute bug {1,0}

@data
16,10,6,2,1,1,5,2,4.250013,0
17,3,14,2,8,8,57,32,3.681892,0
53,37,16,3,4,2,29,4,6.791579,0
595,482,113,40,29,13,261,124,17.702425,0
8,5,3,1,1,1,6,5,3.746014,1
17,8,9,1,1,1,6,3,3.799314,0
15,7,8,0,1,1,52,14,3.760212,0
184,176,8,6,5,3,7,5,14.708292,0
11,9,2,0,1,1,6,4,4.359498,0
23,15,8,2,2,2,56,18,4.447705,0
7,4,3,1,1,1,3,1,3.856267,0
271,260,11,4,6,4,80,18,14.401612,0
6,6,0,1,1,1,7,3,3.614836,0
10,5,5,1,4,3,12,8,3.716298,0
20,13,7,6,7,4,54,22,4.041635,0
72,66,6,2,1,1,1,1,10.874024,1
12,8,4,3,1,1,2,2,3.751603,0
14,13,1,1,1,1,81,2,4.212619,0
2,1,1,0,1,1,3,3,3.579177,0
16,10,6,1,1,1,13,5,3.932026,0
30,15,15,1,1,1,14,5,4.096036,0
4,2,2,1,1,1,1,1,3.654281,0
10,9,1,0,2,1,12,6,3.945533,0
18,18,0,0,1,1,2,1,5.541076,0
41,9,32,1,1,1,6,2,4.255191,0
3,1,2,0,1,1,25,6,3.551919,0
71,25,46,9,2,1,116,7,5.761301,0
2,1,1,0,1,1,16,5,3.525606,1
4,2,2,0,2,2,25,7,3.765895,0
91,20,71,5,8,6,57,32,4.728497,0
3,2,1,1,1,1,37,8,3.667786,0
10,9,1,0,1,1,10,4,5.164201,0
12,6,6,5,1,1,15,5,3.902471,1
2,1,1,0,1,1,5,2,3.541242,0
20,19,1,1,1,1,4,2,5.777333,0
35,12,23,0,3,1,4,3,4.433962,0
2,1,1,0,1,1,48,9,3.551919,0
19,9,10,4,1,1,17,4,4.503336,0
8,5,3,0,1,1,131,5,3.864481,0
11,5,6,1,1,1,6,4,3.663583,0
7,1,6,0,1,1,35,6,3.614666,0
47,21,26,3,3,3,29,12,5.05813,0
88,49,39,7,5,4,43,17,11.075431,0
6,5,1,0,1,1,37,7,3.928039,1
6,3,3,2,1,1,3,2,3.581997,0
47,47,0,1,1,0,2,1,9.582095,0
153,21,132,5,38,5,145,87,4.909941,0
147,103,44,2,2,2,8,4,13.246745,1
35,20,15,5,4,4,105,22,4.813086,0
364,364,0,1,1,1,4,3,16.896097,0
10,7,3,3,1,1,88,2,3.937418,0
4,2,2,1,1,1,5,5,3.621082,1
133,74,59,7,7,5,52,14,11.732855,0
8,7,1,1,1,1,2,2,3.821945,0
28,15,13,0,1,1,97,2,4.394581,0
88,70,18,3,1,1,8,4,9.107437,0
7,2,5,0,1,1,8,3,3.674891,0
2,1,1,0,1,1,1,1,3.541242,0
2933,2933,0,12,12,2,80,29,17.513395,0
2933,2933,0,12,12,2,56,29,17.513395,0
4,4,0,0,2,1,6,2,3.553842,0
132,77,55,24,1,1,3,1,13.760566,0
2,1,1,0,1,1,4,2,3.648291,0
4,2,2,1,1,1,12,2,3.579178,0
38,19,19,10,9,4,16,11,4.385207,0
66,28,38,3,1,1,14,4,5.636284,0
3,1,2,0,1,1,5,3,3.514631,0
2,1,1,0,1,1,1,1,3.62763,0
26,23,3,4,1,1,5,1,5.086288,0
13,5,8,4,3,3,16,8,3.633658,0
18,11,7,1,1,1,92,2,3.959324,0
1990,1990,0,13,13,1,63,29,16.44659,0
14,11,3,3,1,1,3,3,3.954265,0
41,41,0,1,1,0,2,1,10.419606,0
2,1,1,0,1,1,11,4,3.551919,0
224,119,105,28,6,3,56,19,15.358039,1
79,7,72,3,21,5,54,43,4.364517,0
17,8,9,0,1,1,1,1,3.667786,0
7,6,1,1,1,1,1,1,3.708112,0
49,38,11,0,1,1,48,6,6.820834,1
457,457,0,0,1,1,19,7,15.000034,0
277,277,0,1,1,1,7,2,18.536539,0
10,5,5,0,1,1,7,4,3.795395,0
2,1,1,0,1,1,9,1,3.506538,0
27,24,3,1,1,1,17,1,4.320065,0
9,5,4,0,1,1,14,4,3.828863,0
68,42,26,5,2,2,148,11,5.676059,0
4,2,2,1,1,1,1,1,3.708355,0
11,9,2,1,1,1,19,7,4.047069,0
116,58,58,12,4,1,11,8,6.85597,0
4,2,2,0,1,1,6,2,3.62341,0
12,1,11,1,1,1,6,1,3.541242,0
9,7,2,1,1,1,69,10,3.864542,1
2,1,1,0,1,1,3,3,3.606423,0
11,7,4,1,1,1,123,5,3.71509,0
42,7,35,6,1,1,21,6,4.019175,0
12,5,7,3,1,1,8,1,3.667931,0
4,2,2,0,1,1,9,1,3.525606,0
20,12,8,3,1,1,4,2,3.764615,0
6,3,3,2,1,1,34,6,3.778494,0
126,93,33,2,2,2,4,3,12.185639,0
10,10,0,1,1,1,14,6,4.158976,0
6,6,0,1,5,5,32,15,3.900805,0
2,1,1,0,1,1,6,2,3.495943,0
2,1,1,0,1,1,13,7,3.495943,0
2,1,1,0,1,1,12,4,3.555454,1
18,9,9,1,1,1,13,4,4.281824,0
8,4,4,3,1,1,21,8,3.755406,0
13,11,2,1,1,1,53,10,4.215945,1
18,3,15,0,2,2,87,4,3.599602,0
9,9,0,1,1,1,5,3,3.80191,0
18,8,10,2,2,2,64,4,3.950749,0
21,18,3,2,2,2,98,15,4.542512,0
10,8,2,2,1,1,6,3,4.19652,0
364,364,0,1,1,1,5,3,16.896095,0
41,40,1,2,2,1,4,4,7.414699,0
29,12,17,2,7,6,27,22,4.431375,0
17,10,7,3,1,1,33,6,4.147146,0
1,1,0,0,1,1,1,1,3.452489,0
4,1,3,1,1,1,4,3,3.551919,0
11,3,8,0,2,2,9,5,3.688346,0
27,27,0,4,1,1,3,2,5.075724,0
13,7,6,1,1,1,5,3,4.101128,0
7,5,2,2,1,1,100,2,3.613774,0
103,51,52,1,1,1,34,6,5.724243,0
53,52,1,3,2,2,44,16,8.520026,0
16,15,1,0,3,1,28,18,4.387601,0
79,32,47,3,3,2,4,4,5.895421,1
2,1,1,0,1,1,14,5,3.661808,0
277,277,0,1,1,1,6,2,18.536539,0
14,3,11,1,1,1,16,6,3.697553,1
37,37,0,1,1,1,1,1,9.036942,0
195,93,102,4,2,2,16,6,12.758044,0
19,14,5,4,1,1,3,1,4.846411,0
36,36,0,1,1,1,31,9,6.454392,1
45,18,27,2,1,1,47,14,7.758578,0
1043,508,535,1,2,2,12,9,17.529045,0
8341,7983,358,150,54,18,125,74,20.41268,0
12,6,6,1,2,1,17,8,3.91687,0
8,4,4,0,1,1,20,7,3.763118,0
5,4,1,1,1,1,1,1,3.749462,0
66,29,37,2,1,1,15,5,5.018464,0
10732,4381,6351,148,411,49,1634,1195,20.164339,0
5,4,1,0,1,1,15,5,3.729884,0
1034,826,208,38,15,5,94,27,18.818676,1
31,30,1,2,3,2,13,9,5.17136,0
2,1,1,0,1,1,8,4,3.525606,0
6,3,3,0,1,1,1,1,3.817567,0
21,21,0,1,1,1,15,6,4.636677,1
44,40,4,2,1,1,40,8,7.450256,0
15,14,1,2,1,1,3,2,4.024834,0
86,43,43,14,29,18,208,88,7.371704,0
4,2,2,1,1,1,2,2,3.956805,0
35149,35149,0,214,214,16,444,264,21.413097,0
11,2,9,0,1,1,8,4,3.571466,1
54,53,1,2,3,3,82,21,6.071708,1
4,2,2,0,2,1,6,4,3.484411,0
4,3,1,0,1,1,103,4,3.697553,0
21,8,13,7,1,1,9,6,4.305108,0
4,2,2,0,1,1,1,1,3.773975,0
4,2,2,0,1,1,8,1,3.506538,1
4,3,1,0,1,1,1,1,3.687679,0
45,13,32,4,1,1,68,2,4.128212,0
347,125,222,34,11,7,28,23,15.189568,0
123,99,24,7,2,2,14,6,13.370217,0
21,21,0,1,1,1,12,7,5.119011,0
5,4,1,1,1,1,116,5,3.667787,0
18,3,15,0,1,1,9,2,3.620553,0
33,26,7,1,2,2,18,9,4.992229,1
6,4,2,1,1,1,28,5,3.853634,0
5,2,3,1,1,1,3,2,3.514631,0
15,11,4,0,1,1,5,3,3.914589,1
4,2,2,0,1,1,2,2,3.591853,0
