@relation camel_Add_LSTM_metric-weka.filters.unsupervised.attribute.Remove-R1

@attribute 'Modify Lines' numeric
@attribute 'Add Lines' numeric
@attribute 'Delete Lines' numeric
@attribute 'Distribution modified Lines' numeric
@attribute 'Modify Files' numeric
@attribute Directories numeric
@attribute SumOfSourceRevision numeric
@attribute SumOfDeveloper numeric
@attribute 'LSTM C.E.' numeric
@attribute bug {1,0}

@data
278,145,133,30,5,2,14,7,16.132439,0
23,9,14,2,1,1,9,1,4.259315,0
10,5,5,0,3,2,10,8,4.003502,0
8,2,6,0,1,1,1,1,3.686099,0
2412,2412,0,28,28,6,37,33,20.038933,0
107,102,5,8,2,2,40,6,17.653629,0
46,34,12,3,1,1,2,1,6.534095,0
36346,36257,89,354,402,44,1782,836,20.703636,0
622,387,235,45,14,7,93,28,17.026394,0
1985,1110,875,41,13,4,27,25,19.160795,0
44,42,2,4,2,1,4,3,9.627325,0
160,80,80,14,6,1,42,12,14.16732,0
26,26,0,2,1,1,1,1,6.486948,0
14,10,4,0,1,1,23,3,4.062315,0
13,4,9,5,1,1,3,2,3.779664,0
7,4,3,0,2,2,6,5,4.195565,0
28,27,1,2,2,1,10,3,5.183632,0
2,1,1,0,1,1,3,1,3.573198,0
4,1,3,1,1,1,5,1,3.802108,0
227,1,226,27,12,8,220,83,3.59834,0
9,9,0,1,1,1,6,4,3.778349,0
23,19,4,1,1,1,5,2,4.749526,0
1,1,0,0,1,1,7,5,3.524582,0
3,1,2,0,1,1,2,2,3.989352,0
4,2,2,0,2,1,14,6,3.622479,0
429,423,6,7,10,2,16,10,21.575062,0
36,28,8,2,2,2,5,4,5.874477,0
59,29,30,18,13,5,104,47,6.061344,0
4,3,1,0,1,1,1,1,3.721614,0
26,26,0,1,1,1,1,1,8.090562,0
51,33,18,3,4,2,8,4,7.666901,0
25,7,18,1,12,2,39,28,4.356472,0
5,3,2,1,1,1,2,1,3.572159,0
98,54,44,10,5,2,10,8,11.799456,1
4,4,0,1,1,1,36,11,3.572159,0
2,1,1,0,1,1,6,2,3.550022,0
49,46,3,7,5,5,27,5,5.867835,0
68,50,18,4,1,1,13,4,11.986636,0
3,1,2,0,2,1,33,8,3.59834,0
8,3,5,0,1,1,3,1,4.360344,0
6,3,3,0,2,1,17,7,3.698897,0
32,17,15,8,2,2,23,10,4.393478,0
850,480,370,26,7,3,33,12,16.601885,1
9,4,5,1,1,1,3,2,3.861685,0
7,4,3,0,3,3,26,14,3.802108,0
36,21,15,2,2,1,6,2,5.304376,0
149,79,70,7,9,5,120,39,10.721427,0
4,2,2,0,1,1,8,2,3.708206,0
52,41,11,6,4,2,14,6,12.399994,0
10,5,5,1,3,2,18,9,4.129049,0
305,162,143,21,11,5,182,53,17.907236,0
4,2,2,0,2,1,8,5,3.622479,0
571,374,197,10,8,2,19,13,16.170723,0
14,5,9,2,1,1,3,2,3.97046,0
165,85,80,6,2,2,10,4,16.746483,1
17,13,4,2,1,1,1,1,4.959585,0
2,1,1,0,1,1,12,7,3.610999,0
4,2,2,0,2,2,10,7,3.528394,0
2,1,1,0,1,1,4,2,3.56701,0
4,2,2,0,1,1,12,4,3.692502,0
2,1,1,0,1,1,4,1,3.561396,0
94,84,10,9,8,3,29,8,14.190483,0
7,3,4,1,1,1,9,2,3.595695,0
4,2,2,0,1,1,5,2,3.802133,0
66,33,33,0,22,2,94,62,5.683189,0
11,5,6,1,1,1,2,1,4.06885,0
3,2,1,0,1,1,5,2,3.864302,0
8,2,6,0,1,1,2,2,3.722078,0
36,32,4,3,1,1,2,2,6.273007,0
142,137,5,30,2,1,7,4,15.846287,0
13,3,10,0,3,1,6,3,4.208701,0
2,2,0,1,1,1,7,3,3.610999,0
500,500,0,5,5,1,5,5,17.62426,0
15,11,4,2,1,1,5,3,4.279373,1
179,3,176,3,4,2,33,15,3.81249,0
61,37,24,2,1,1,3,1,7.169616,1
2,1,1,0,1,1,30,8,3.48141,0
3,1,2,1,1,1,5,1,3.573198,0
4,2,2,0,1,1,5,1,3.833946,0
22,5,17,1,1,1,1,1,3.878301,0
36,18,18,4,2,2,12,5,4.976374,0
24,23,1,2,1,1,1,1,5.317276,0
17,10,7,2,1,1,2,2,4.691284,0
38,18,20,2,2,1,39,10,4.447631,0
24,12,12,3,3,1,7,5,4.06784,0
2,1,1,0,1,1,19,7,3.545719,0
43,42,1,2,3,2,9,5,8.295787,0
2,1,1,0,1,1,7,4,3.56701,0
18,12,6,3,2,1,27,4,4.713507,0
2,1,1,0,1,1,3,3,3.524582,0
2,1,1,0,1,1,8,6,3.815491,0
34,25,9,4,5,2,16,10,5.277475,0
12,8,4,0,2,1,7,2,5.159161,0
163,163,0,2,3,3,4,3,16.308437,0
4,2,2,1,1,1,31,10,3.981821,0
263,243,20,4,8,2,31,8,16.368919,0
91,91,0,1,1,1,1,1,15.92728,0
48,38,10,3,4,2,89,29,9.213717,0
594,590,4,19,16,8,51,27,16.99881,1
3,2,1,0,1,1,4,2,3.595643,0
2,1,1,0,1,1,10,6,3.56701,0
8,6,2,1,1,1,2,1,5.563999,0
12,6,6,0,1,1,12,2,3.819016,0
10,4,6,2,2,1,31,18,3.891483,0
97,56,41,25,7,1,65,25,11.934325,0
52,25,27,10,2,2,27,8,7.954705,1
7,5,2,0,1,1,19,6,3.882051,0
172,86,86,14,59,36,349,168,9.762841,0
25,22,3,2,1,1,1,1,5.026361,0
17,15,2,3,1,1,4,1,4.238519,0
940,821,119,11,9,4,45,10,17.178658,0
120,120,0,2,2,1,8,3,19.379063,0
3,3,0,0,1,1,24,9,3.545719,0
35,23,12,0,9,9,44,18,9.109656,0
4,3,1,0,1,1,6,1,3.831087,0
138,64,74,15,3,2,8,3,15.017405,0
2,2,0,0,1,1,1,1,3.595643,0
95,47,48,18,2,1,5,5,14.486208,0
8,4,4,0,3,1,16,7,3.981822,0
4,1,3,0,1,1,8,3,3.833946,0
46,32,14,3,3,1,22,3,5.379363,0
19,14,5,0,1,1,2,1,4.314888,0
1474,1468,6,18,15,7,79,34,18.559757,0
5,5,0,0,1,1,2,2,3.573198,0
359,311,48,15,10,3,40,10,18.188477,0
5,4,1,1,1,1,7,2,3.795522,0
6,3,3,1,1,1,3,2,3.764968,0
209,145,64,20,32,25,535,163,17.63999,1
6,4,2,0,2,2,19,6,3.833717,0
4,2,2,0,2,2,41,11,3.58987,0
4,2,2,0,2,2,18,2,3.600945,0
4,3,1,0,1,1,6,5,3.905731,0
20,12,8,3,4,3,23,6,4.242791,0
4,2,2,0,2,1,6,2,3.524582,0
145,144,1,31,1,1,2,1,16.249355,0
4,3,1,0,1,1,51,12,3.658475,0
6,3,3,0,3,2,27,13,3.698897,0
86,84,2,3,3,2,4,3,18.906136,0
257,225,32,0,1,1,2,1,16.89411,0
2,1,1,0,1,1,3,2,3.59834,1
53,53,0,1,1,1,1,1,12.853071,0
30,29,1,2,3,1,28,4,5.58112,0
21,20,1,2,1,1,16,7,6.250921,0
692,253,439,16,18,5,53,27,17.189356,0
28,27,1,5,3,3,4,3,5.201059,0
46,26,20,1,2,1,6,3,6.303761,1
36,18,18,0,18,17,74,53,3.844408,0
2,1,1,0,1,1,4,2,3.545719,0
1,1,0,0,1,1,3,3,3.59834,0
15,8,7,1,2,1,5,4,3.924438,0
11,8,3,1,4,2,36,16,4.330173,0
4,2,2,0,2,1,11,5,3.622479,0
140,74,66,10,2,2,4,3,14.123816,1
12,9,3,3,2,2,23,8,3.88585,0
106,99,7,10,8,6,153,41,19.457993,0
4,2,2,0,2,1,27,11,3.605173,0
53,40,13,4,1,1,3,2,6.593697,0
161,161,0,10,8,4,165,36,18.731718,0
1608,736,872,102,36,14,249,115,19.277084,0
376,376,0,8,8,1,8,8,19.629883,0
2,1,1,0,1,1,2,2,3.573198,0
92,91,1,0,1,1,3,2,11.472132,0
6,3,3,1,1,1,1,1,3.975621,0
51,30,21,6,1,1,3,1,5.918055,0
1274,1271,3,768,491,278,1594,1266,8.413052,0
39,21,18,5,1,1,8,3,5.348942,0
18,16,2,1,1,1,1,1,4.456196,1
21,21,0,1,1,1,2,1,5.020328,1
21,17,4,4,2,1,9,8,4.706882,0
14,1,13,1,1,1,3,2,3.610999,0
18,17,1,4,2,1,25,5,4.485841,0
28,26,2,3,2,2,12,8,5.151739,0
2,1,1,0,1,1,9,3,3.610999,0
10,5,5,1,3,1,20,11,4.214379,0
14934,7439,7495,168,7334,1313,41175,22169,4.516964,0
88,66,22,6,2,1,107,8,11.486326,0
4,4,0,0,1,1,2,1,3.814385,0
17,6,11,0,3,2,12,7,4.424625,0
160,159,1,3,4,1,4,4,13.386378,0
10,5,5,0,5,4,9,7,4.044326,0
42,39,3,5,3,2,39,11,11.943989,0
28,21,7,1,1,1,1,1,5.767706,0
6,3,3,1,1,1,1,1,4.852102,0
8,4,4,0,1,1,6,3,4.002264,0
6,5,1,0,1,1,3,2,3.795464,0
77,74,3,2,4,3,17,7,18.088825,0
12,8,4,1,1,1,2,2,4.165366,0
48,48,0,4,4,4,26,14,6.65732,0
40,40,0,6,2,1,5,2,7.755901,0
221,125,96,38,2,1,10,7,16.875063,0
352,225,127,28,37,14,315,141,17.494549,0
564,284,280,16,6,1,12,6,16.914888,0
21,20,1,2,2,1,30,7,4.550306,0
11,5,6,0,1,1,2,2,3.899972,0
277,277,0,2,2,1,2,2,15.006006,0
7,6,1,0,1,1,8,4,3.974782,0
5,3,2,2,1,1,7,2,3.773678,1
13,6,7,1,3,1,14,4,4.439185,0
163,163,0,4,4,1,14,8,17.929447,0
2,1,1,0,1,1,14,5,3.747026,0
43,19,24,5,8,6,38,27,4.825184,0
2,1,1,0,1,1,6,1,3.729708,0
1,1,0,0,1,1,4,2,3.56701,0
2,1,1,0,1,1,3,2,3.554207,0
3,2,1,0,1,1,4,1,3.710556,0
78,78,0,2,2,1,11,8,17.534966,0
4,2,2,1,1,1,2,2,3.595643,0
32,25,7,4,6,6,12,7,6.523575,0
13,11,2,0,2,1,4,4,3.931114,0
182,103,79,17,23,6,280,107,16.791376,0
67,31,36,3,8,4,16,8,8.34136,0
1,1,0,0,1,1,4,2,3.610999,1
11,8,3,2,1,1,6,1,4.126095,1
11,3,8,2,4,1,14,8,3.644997,0
3,3,0,0,1,1,4,1,3.89804,0
32,9,23,4,1,1,7,4,4.029995,1
107,107,0,1,1,1,2,1,14.948879,0
55,34,21,1,2,1,18,9,9.430646,0
33,13,20,6,7,4,29,7,4.890213,0
447,447,0,4,4,1,4,4,17.602653,0
3,2,1,0,1,1,3,2,3.722078,0
2,1,1,0,1,1,2,2,3.595643,0
3,1,2,1,1,1,4,3,3.56701,0
70,49,21,14,7,5,49,11,14.160039,0
138,138,0,3,3,1,5,4,18.185938,0
17,17,0,0,1,1,4,1,4.85881,0
2,2,0,0,1,1,2,1,3.524582,0
17,8,9,0,1,1,2,2,3.892669,0
90,81,9,9,3,2,15,3,12.665283,0
49,49,0,1,1,1,1,1,12.363033,0
8,4,4,0,4,1,24,13,3.898932,1
10,2,8,0,2,1,46,16,3.57524,0
2,1,1,0,1,1,9,4,3.56701,0
253,152,101,18,16,14,52,27,16.909342,1
2,1,1,0,1,1,12,1,3.576735,1
4,4,0,2,2,1,22,6,4.114398,0
77,33,44,14,18,13,103,63,8.062893,0
1,1,0,0,1,1,8,6,3.524582,0
47,46,1,4,2,1,13,3,10.540253,0
10,7,3,2,3,1,7,4,4.415515,0
940,934,6,5,3,1,10,3,18.65184,0
136,71,65,16,50,33,225,111,13.647593,1
44,44,0,1,2,1,2,2,11.03357,0
26,18,8,1,1,1,1,1,4.449008,0
9,5,4,2,3,3,31,18,3.926765,0
28,28,0,3,1,1,25,6,5.434856,0
19,18,1,1,2,2,7,4,4.378101,0
23,23,0,0,1,1,10,2,4.986731,0
2,1,1,0,1,1,20,3,3.59834,1
7,3,4,1,3,3,22,13,3.795522,0
4,2,2,0,2,1,13,10,3.622479,0
29,22,7,1,1,1,11,1,5.452724,0
183,181,2,5,3,2,7,3,15.389604,0
2,1,1,0,1,1,2,1,3.573198,0
19,9,10,2,1,1,6,3,4.901005,0
2,1,1,0,1,1,7,4,3.545719,0
47,43,4,3,3,3,58,15,10.128139,0
1,1,0,0,1,1,3,1,3.524582,0
163,122,41,11,6,3,20,7,17.415344,1
6,3,3,2,1,1,1,1,4.253889,0
2,1,1,0,1,1,5,1,3.610999,0
6,3,3,1,1,1,2,2,3.788161,0
19,14,5,1,3,3,9,6,4.532866,0
324,324,0,7,7,1,7,7,19.485283,0
10,5,5,1,1,1,22,5,4.425208,0
196,196,0,6,6,1,6,6,17.769773,0
6,3,3,0,1,1,2,1,3.608491,0
39,34,5,3,1,1,6,4,6.085208,0
11,8,3,0,1,1,22,12,3.998267,0
98,84,14,2,3,1,13,5,13.557899,0
30,14,16,3,1,1,5,3,4.510874,0
4,2,2,0,2,2,21,6,3.691302,0
37,32,5,2,2,1,9,2,11.443437,0
551,551,0,6,6,1,6,6,16.170654,0
16,14,2,1,2,1,34,9,4.253227,0
5,5,0,0,2,2,2,2,3.885742,0
2,1,1,0,1,1,3,2,3.56701,0
122,118,4,5,4,2,8,5,17.231173,0
185,142,43,26,22,11,67,28,15.689228,1
4,2,2,0,1,1,2,1,3.545719,0
71,62,9,7,1,1,3,2,11.524151,0
285,139,146,24,2,2,26,7,16.285921,0
7,4,3,2,1,1,7,5,3.818666,0
14,12,2,1,1,1,22,9,4.559713,0
14,12,2,3,1,1,9,2,4.449959,0
8,7,1,0,1,1,6,1,4.283116,0
33,20,13,2,3,1,3,3,5.412725,0
10,5,5,2,1,1,8,4,3.825348,0
23,11,12,9,1,1,4,3,4.021529,0
4,2,2,0,1,1,7,1,3.625566,0
39,31,8,4,2,2,4,3,5.232896,1
2,1,1,0,1,1,8,2,3.850837,0
2,1,1,0,1,1,5,2,3.802108,0
4,2,2,0,1,1,4,1,3.62787,0
14,14,0,2,1,1,40,15,4.589575,0
3,2,1,0,1,1,10,3,3.884497,0
5,5,0,0,1,1,2,1,4.195301,0
557,547,10,11,10,6,23,10,19.686686,0
2,1,1,0,1,1,3,1,3.524582,0
2,1,1,0,1,1,5,2,3.573198,0
4,4,0,0,1,1,10,4,4.328047,0
208,189,19,6,22,9,113,74,15.726652,0
4,2,2,0,1,1,3,1,3.62787,0
11,8,3,0,1,1,21,5,3.834229,0
9,9,0,1,1,1,1,1,4.13935,1
3,1,2,1,1,1,9,5,3.48141,0
5,5,0,0,1,1,1,1,3.573198,0
937,819,118,16,13,7,16,15,17.476624,0
171,102,69,6,3,3,18,11,16.747892,0
13,7,6,1,3,2,29,10,4.835441,0
55,50,5,3,4,3,26,11,5.905297,0
2,1,1,0,1,1,2,2,3.498239,0
24,12,12,5,3,2,7,5,5.562713,0
18,18,0,0,2,1,6,6,5.005751,0
6,2,4,1,1,1,21,9,3.722078,0
2,1,1,0,1,1,3,1,3.595643,0
11,8,3,1,1,1,4,3,4.391005,0
362,181,181,60,31,31,215,62,9.997272,0
97,60,37,0,2,2,6,3,7.98561,0
110,108,2,3,3,2,31,9,19.724415,0
1,1,0,0,1,1,1,1,3.610999,0
1305,1305,0,9,9,2,79,27,15.37687,0
244,105,139,9,48,19,384,183,10.445999,0
3,2,1,0,1,1,6,4,3.577736,0
4,2,2,0,2,2,2,2,3.693401,0
8,4,4,2,1,1,7,1,3.702641,0
1268,1263,5,16,16,4,66,38,19.888012,0
2,1,1,1,1,1,108,13,3.56701,0
2,1,1,0,1,1,1,1,3.572159,0
170,170,0,3,3,2,3,3,18.359545,0
2,1,1,0,1,1,9,6,3.56701,0
4,1,3,0,1,1,10,2,3.498239,0
2,1,1,0,1,1,2,2,3.512346,0
25,20,5,4,1,1,4,3,6.090763,0
4,2,2,0,2,1,9,2,3.751415,0
48,28,20,3,1,1,8,4,13.433121,0
107,62,45,4,1,1,2,1,12.206435,0
4,2,2,0,2,2,8,2,3.646427,0
168,105,63,19,8,3,32,8,17.441303,0
779,760,19,15,16,9,55,30,17.88624,0
64,60,4,3,2,2,19,7,7.951713,0
46,28,18,1,1,1,3,3,5.391159,1
41,22,19,4,1,1,6,3,5.610541,1
155,23,132,3,3,3,41,17,5.577035,0
8,8,0,0,1,1,11,5,3.910282,0
6,5,1,0,1,1,1,1,4.856626,0
6,3,3,1,1,1,3,3,3.761373,0
37,21,16,1,15,15,28,26,9.513736,0
8,5,3,0,2,2,14,7,3.979388,0
31,31,0,20,6,2,39,22,3.524582,0
27,23,4,3,2,2,6,3,6.035628,0
3,2,1,0,1,1,2,1,3.790927,0
168,69,99,1,1,1,8,2,12.434044,0
104,83,21,9,6,3,15,9,17.414804,0
28,14,14,6,3,2,16,10,4.529771,0
75,66,9,3,3,2,12,6,13.134241,0
348,344,4,11,12,3,28,19,18.793657,0
174,131,43,16,2,1,59,14,13.954657,0
2,1,1,0,1,1,7,4,3.56701,0
364,184,180,9,3,2,23,5,17.021788,0
4,2,2,0,3,3,10,8,3.629894,0
21,8,13,2,2,2,7,4,3.895395,0
50,46,4,3,1,1,20,6,10.365594,1
7,2,5,1,1,1,5,2,3.595643,0
3,1,2,0,1,1,5,4,3.545719,0
44,23,21,2,1,1,3,2,4.692242,0
27,15,12,3,1,1,3,2,4.855817,0
34,32,2,3,1,1,2,2,5.127853,0
89,67,22,3,3,1,7,6,11.999916,0
25,24,1,2,2,1,6,2,4.887977,0
45,41,4,3,3,1,6,4,11.599059,1
2,1,1,0,1,1,3,3,3.498239,0
52,41,11,2,4,2,35,6,7.281569,0
8,5,3,0,1,1,3,2,3.73668,0
4,2,2,0,2,1,6,4,3.524582,0
68,68,0,0,1,1,4,3,11.442911,0
2,1,1,0,1,1,12,6,3.802108,0
6,4,2,0,2,2,2,2,4.134618,0
48,32,16,5,1,1,73,7,6.009301,0
9,6,3,0,1,1,2,2,4.233884,0
48,45,3,1,2,1,3,3,11.547487,0
10,8,2,1,1,1,6,3,3.797084,0
22,11,11,5,1,1,4,2,4.62918,0
28,28,0,0,4,3,35,14,6.372502,0
30,13,17,0,2,1,4,4,4.906712,0
8,7,1,0,1,1,6,3,3.892099,0
233,73,160,6,5,2,22,12,12.13772,0
15,9,6,2,1,1,8,4,3.85829,0
20,13,7,1,2,2,23,4,4.086626,0
52,34,18,3,4,3,23,6,6.453532,0
39,18,21,7,6,5,32,22,5.038196,0
116,109,7,6,3,1,25,15,15.264133,0
6,3,3,1,2,1,8,5,3.686099,0
282,135,147,4,3,2,48,3,17.645617,0
2,1,1,0,1,1,25,6,3.524272,0
210,174,36,16,2,1,49,8,15.479372,1
2,1,1,0,1,1,9,5,3.498239,0
12,10,2,0,2,2,10,2,4.603206,0
48,25,23,7,1,1,11,2,6.511311,0
225,214,11,6,2,1,3,3,17.272354,1
588,452,136,12,7,3,17,9,16.163143,0
1755,1755,0,21,21,3,21,21,17.002569,0
5,1,4,1,1,1,5,3,3.524582,0
41,26,15,4,3,1,5,3,6.562148,0
81,56,25,5,1,1,30,6,9.880985,0
79,79,0,3,3,2,3,3,16.573933,0
198,195,3,6,3,2,55,14,16.41116,0
81,77,4,3,3,2,28,6,16.494696,0
15,10,5,4,1,1,5,4,4.398091,1
1,1,0,0,1,1,32,4,3.524582,0
8,7,1,0,1,1,4,2,3.795753,0
73,39,34,0,1,1,3,3,9.215099,1
2,1,1,0,1,1,11,7,3.59834,0
6,5,1,1,1,1,2,2,3.871336,0
18,9,9,5,2,1,10,5,5.084349,0
35,35,0,3,3,2,59,14,5.84246,0
6,3,3,0,1,1,7,4,3.608491,0
1,1,0,0,1,1,13,2,3.686099,0
6,3,3,0,1,1,19,10,3.796534,0
309,309,0,9,4,4,20,4,16.713099,0
30,15,15,3,2,1,5,3,4.073574,0
1,1,0,0,2,2,8,4,3.610999,0
76,73,3,7,3,3,5,5,13.756901,1
2,1,1,0,1,1,6,5,3.48141,0
5,4,1,1,1,1,8,6,3.928167,0
8,4,4,2,2,2,7,3,3.840422,0
464,430,34,13,3,3,93,16,15.501981,0
73,62,11,5,5,3,33,8,13.023752,0
111,50,61,7,4,1,31,17,6.249292,0
3,2,1,0,1,1,1,1,3.573239,0
11,8,3,2,2,0,5,2,3.921399,0
448,448,0,5,5,2,32,16,18.439676,0
19,17,2,3,2,1,4,4,4.759426,0
4,3,1,1,2,1,6,3,3.686099,0
28,18,10,1,2,1,17,5,4.574227,0
2,1,1,0,1,1,22,8,3.579742,0
2,1,1,0,1,1,8,5,3.56701,0
3,2,1,1,1,1,2,2,3.722078,0
113,107,6,7,3,3,10,4,16.638248,0
10,9,1,2,2,2,4,2,3.851607,0
13,8,5,2,3,1,7,7,4.290606,0
59,23,36,4,2,1,6,3,5.255783,0
28,24,4,4,1,1,1,1,5.658966,0
2,1,1,0,1,1,31,8,3.621694,0
5,2,3,0,1,1,2,1,3.694475,0
91,91,0,9,5,4,14,9,14.716839,0
2,1,1,0,1,1,4,2,3.663245,0
75,69,6,2,6,2,33,16,15.191062,0
63,52,11,2,1,1,10,6,11.553605,0
111,106,5,4,3,3,14,8,8.95949,0
12,8,4,1,1,1,6,4,3.962815,0
2,1,1,0,1,1,5,5,3.773011,0
13,12,1,0,1,1,39,9,4.462309,0
27,26,1,2,2,1,6,2,5.000292,0
22,16,6,1,2,1,13,7,4.916707,1
972,873,99,23,26,13,202,83,17.071856,0
20,10,10,0,1,1,12,2,3.891443,0
2,1,1,0,1,1,10,5,3.56701,0
8,4,4,1,1,1,2,1,3.760297,0
6,3,3,0,3,1,10,7,3.79706,0
304,164,140,76,55,22,305,178,14.52859,1
15,15,0,0,1,1,51,7,4.692738,0
53,39,14,8,4,4,16,7,6.481811,0
180,179,1,6,7,2,20,11,18.997286,0
5,3,2,2,1,1,6,2,3.858352,0
112,73,39,6,4,2,83,26,12.209857,0
2,1,1,0,1,1,5,3,3.498239,0
6,3,3,0,1,1,2,2,3.637958,0
116,112,4,11,6,3,27,9,14.328108,0
20,14,6,0,1,1,1,1,4.271959,0
6,3,3,0,2,1,9,6,3.779515,0
100,58,42,10,2,1,22,10,6.21893,0
7,5,2,1,1,1,2,1,3.963022,0
3,2,1,0,2,1,13,8,3.545719,0
7,6,1,2,1,1,2,1,3.852015,0
103,103,0,1,1,1,6,1,15.236592,0
14,13,1,3,1,1,21,6,4.72406,0
25,19,6,5,1,1,8,1,6.070776,0
70,29,41,8,17,10,228,85,5.556803,0
386,385,1,6,3,2,17,8,16.706593,0
5,3,2,2,1,1,9,6,3.802108,1
7,4,3,1,1,1,45,5,3.965702,0
2,1,1,0,1,1,11,7,3.595643,0
7,3,4,1,2,2,8,6,3.799276,0
2,1,1,0,1,1,5,3,3.768798,0
4,2,2,0,1,1,3,2,3.619479,0
6,2,4,0,2,1,11,8,3.646427,0
18,18,0,4,2,1,4,4,4.359599,0
10,5,5,0,2,2,18,7,4.35363,0
1,1,0,0,1,1,21,3,3.59834,0
30,15,15,3,3,2,36,8,4.645874,0
31,25,6,5,2,1,5,4,5.715509,0
10,10,0,1,1,1,2,2,4.437479,0
298,298,0,2,2,1,2,2,17.399677,0
4,3,1,0,1,1,3,2,3.874876,0
492,353,139,21,13,7,54,38,17.864594,1
86,43,43,8,2,2,21,6,8.750018,0
44,13,31,0,1,1,4,2,4.379066,0
2,1,1,0,1,1,2,2,3.624202,0
2,1,1,0,1,1,2,2,3.747402,0
225,145,80,8,4,4,15,5,17.794508,0
73,37,36,2,4,2,55,14,5.347837,0
80,37,43,3,35,16,304,137,6.302755,0
515,480,35,27,9,4,121,37,17.939972,0
32,24,8,8,3,1,9,5,5.49931,0
63,49,14,5,3,2,88,10,15.063697,0
2,1,1,1,1,1,9,5,3.56701,0
9,1,8,0,5,3,49,30,3.610613,0
83,43,40,3,1,1,4,1,5.217093,0
45,24,21,6,3,3,24,7,5.61879,0
298,296,2,5,5,3,28,8,21.870554,0
2,2,0,0,1,1,1,1,3.512691,0
53,19,34,1,14,14,201,75,5.677763,1
22,13,9,4,1,1,2,1,4.761058,0
12,11,1,2,1,1,11,5,4.06348,0
8,4,4,0,2,1,21,6,4.003226,0
6,5,1,0,1,1,7,2,3.761373,0
6,3,3,2,1,1,12,2,3.891371,1
121,104,17,11,4,1,7,6,17.996367,0
182,81,101,6,3,1,27,5,15.110981,0
65,47,18,9,2,1,4,3,12.190131,0
321,208,113,6,3,3,19,10,16.560749,1
9,6,3,2,1,1,3,2,3.844393,0
11,11,0,1,2,1,2,2,5.314151,0
70,46,24,2,4,4,13,8,7.323942,0
32,17,15,1,2,2,31,11,4.881847,0
17,15,2,2,1,1,2,2,4.476737,0
6,3,3,0,3,1,12,7,3.562462,0
61,43,18,3,3,3,21,14,7.24504,0
3109,3109,0,7,7,1,31,14,18.857594,0
70,40,30,5,6,3,8,6,8.468018,0
2,1,1,0,1,1,3,3,3.498239,0
165,142,23,19,4,2,9,6,15.518988,0
6,3,3,0,1,1,4,1,3.894969,0
92,73,19,11,5,2,78,30,12.547498,0
4,2,2,0,1,1,4,2,3.686099,0
394,369,25,16,15,2,24,18,17.504803,1
2,1,1,0,1,1,14,5,3.610999,0
70,65,5,4,4,3,38,7,8.899364,0
31,23,8,4,2,2,4,2,5.532736,0
56,38,18,2,3,2,3,3,7.63613,0
18,15,3,0,2,2,16,11,4.647459,0
4,2,2,0,1,1,2,2,3.800635,0
99,99,0,2,2,1,2,2,18.579542,0
32,16,16,7,6,6,28,16,8.29554,0
69,68,1,1,2,1,7,4,12.892967,0
7,2,5,0,2,1,11,3,3.649124,0
1053,485,568,138,75,31,1212,406,16.493624,0
28,26,2,4,2,2,45,11,6.643988,0
17,16,1,3,3,2,27,9,4.932786,0
18,16,2,0,1,1,14,5,5.484246,0
25,25,0,2,2,2,9,2,4.98801,0
521,521,0,3,3,1,21,6,17.08815,0
143,55,88,3,1,1,4,2,12.231516,0
35,15,20,0,2,2,8,4,6.180799,0
16,14,2,1,5,3,24,11,4.934519,0
2,1,1,0,1,1,4,3,3.59834,0
6348,6348,0,58,58,7,59,58,17.844494,1
1,1,0,0,1,1,3,3,3.59834,0
2,1,1,0,1,1,17,7,3.545719,0
113,100,13,9,2,1,37,9,14.282168,0
7,3,4,1,3,3,15,12,3.683633,0
65,42,23,5,2,2,12,5,7.788582,1
85,21,64,12,1,1,12,6,4.532628,0
17,9,8,0,1,1,42,3,4.011994,0
82,81,1,3,6,1,9,9,13.777975,0
16,15,1,1,2,1,37,12,4.340907,0
2,1,1,0,1,1,5,4,3.56701,0
3,1,2,0,1,1,9,4,3.572159,0
128,127,1,1,2,1,3,3,17.408678,0
5,2,3,0,1,1,7,2,3.667614,0
478,443,35,16,8,5,11,8,17.683901,0
2,1,1,0,1,1,5,3,3.610999,0
19,11,8,3,1,1,2,1,4.339266,0
482,480,2,5,7,2,10,7,17.001051,0
6,2,4,2,1,1,20,5,3.668938,1
5,2,3,1,2,1,5,3,3.939626,0
5,3,2,1,2,2,9,4,3.876163,0
3,2,1,0,1,1,5,4,3.920636,0
41,1,40,6,4,1,30,7,3.572159,0
11,11,0,1,2,1,15,8,3.915193,0
4,2,2,0,1,1,3,3,3.572159,0
4,3,1,0,1,1,4,1,3.789538,0
2,1,1,0,1,1,8,4,3.848305,0
538,517,21,12,7,5,27,12,17.102592,0
23,11,12,6,1,1,11,5,4.360006,0
6,4,2,0,1,1,5,3,3.845825,0
15,2,13,2,1,1,1,1,3.628232,0
2,1,1,0,1,1,12,6,3.610999,0
14,13,1,0,1,1,3,2,5.010431,1
34,16,18,3,3,2,8,4,4.630244,0
2,1,1,0,1,1,2,2,3.59834,0
169,87,82,13,5,5,63,11,12.756496,0
10,8,2,2,1,1,3,1,3.892327,0
122,79,43,15,8,4,19,10,15.517475,1
6830,6830,0,27,27,6,138,46,18.208645,0
35,33,2,5,4,2,39,16,5.289138,0
5,3,2,1,1,1,4,2,3.687493,0
