@relation cayenne_developer_last_label

@attribute 'Modify Lines' numeric
@attribute 'Add Lines' numeric
@attribute 'Delete Lines' numeric
@attribute 'Distribution modified Lines' numeric
@attribute numOfBIC numeric
@attribute fileAge numeric
@attribute SumOfSourceRevision numeric
@attribute SumOfDeveloper numeric
@attribute CommitHour numeric
@attribute AGE numeric
@attribute numOfSubsystems numeric
@attribute numOfDirectories numeric
@attribute numOfFiles numeric
@attribute NUC numeric
@attribute developerExperience numeric
@attribute REXP numeric
@attribute LT numeric
@attribute isBuggy {clean,buggy}

@data
31,0.530612,0.102041,0,2,6,2,1,16,6,2,4,5,0.4,94,94,49,buggy
2,0.006849,0.006849,0,5,567,11,3,15,5,1,2,2,1,427,283,146,clean
15,0.09589,0.006849,2,2,222,3,3,16,11,1,4,11,0.454545,477,333,146,clean
4,0.004988,0.004988,0,5,679,7,2,17,72,1,9,13,0.692308,497,353,401,clean
2,0.004566,0.004566,0,4,839,6,2,22,638,30,360,3113,0.11982,1,1,219,clean
5,0.075472,0.018868,1,3,7,3,1,12,7,1,2,7,0.571429,206,206,53,buggy
14,0.022099,0.055249,1,2,59,3,2,14,58,6,43,118,0.245763,102,102,181,buggy
25,0.038123,0.035191,7,2,211,2,2,14,211,1,3,8,0.5,26,26,341,buggy
40,0.034188,0.136752,5,2,1,2,1,18,1,2,3,8,0.25,32,32,234,buggy
97,1.28169,0.084507,2,3,178,4,1,10,35,4,50,151,0.02649,209,209,71,clean
2,0.016129,0.016129,0,3,826,5,2,22,638,30,360,3113,0.11982,1,1,62,clean
2,0.005051,0.005051,0,0,0,1,1,22,0,30,360,3113,0.11982,1,1,198,clean
2,0.007353,0.007353,0,3,839,7,4,22,172,30,360,3113,0.11982,1,1,136,clean
151,1.554217,0.26506,2,1,0,1,1,13,0,1,3,12,0.5,347,203,83,buggy
23,0.239437,0.084507,1,3,6,3,1,11,5,1,1,1,1,264,264,71,buggy
6,0.019608,0.019608,1,1,14,2,2,12,14,12,53,103,0.135922,134,134,153,clean
2,0.028571,0.028571,0,0,0,1,1,22,0,30,360,3113,0.11982,1,1,35,clean
5,0.028846,0.019231,2,1,674,3,1,14,667,4,10,29,0.482759,535,231.5,104,clean
2,0.007246,0.007246,0,1,39,2,2,14,39,6,43,118,0.245763,102,102,138,buggy
2,0,0.034483,0,2,41,3,1,17,40,1,2,2,1,536,232.5,58,clean
67,0.065156,0.029745,4,9,761,10,2,16,42,1,3,5,1,125,64,706,buggy
4,0.057143,0.057143,0,1,0,1,1,13,0,3,45,135,0.007407,52,52,35,buggy
3,0.014286,0.007143,1,14,813,23,4,11,0,2,2,2,0.5,156,95,140,clean
2,0.015152,0.015152,0,0,0,1,1,22,0,30,360,3113,0.11982,1,1,66,clean
2,0.033333,0.033333,0,0,0,1,1,22,0,30,360,3113,0.11982,1,1,30,clean
2,0.00369,0.00369,0,1,29,3,2,22,27,30,360,3113,0.11982,1,1,271,clean
8,0.05,0.03,0,1,0,1,1,18,0,1,5,20,0.1,213,213,100,buggy
66,0.892308,0.123077,1,5,134,5,1,10,124,5,11,30,0.5,81,66,65,buggy
13,0.088889,0.007407,1,1,0,1,1,17,0,5,9,46,0.130435,57,57,135,buggy
2,0.002717,0.002717,0,5,345,6,2,12,2,6,7,10,0.1,36,21,368,clean
19,0.38,0,0,0,0,1,1,13,0,1,1,1,1,24,24,50,clean
33,0.221053,0.126316,1,3,0,3,1,18,0,1,3,4,0.25,217,217,95,buggy
25,0.015831,0.01715,7,5,500,7,1,15,51,1,1,2,1,401,257,758,buggy
19,0.072289,0.156627,1,1,0,1,1,12,0,1,12,47,0.276596,193,193,83,buggy
3,0.010638,0.021277,0,1,0,1,1,14,0,6,43,118,0.245763,102,102,94,buggy
9,0.027692,0,1,3,205,3,2,23,204,1,3,6,0.666667,3,3,325,buggy
6,0.034483,0.034483,1,3,143,3,1,14,0,1,45,120,0.016667,191,191,87,buggy
2,0.007299,0.007299,0,0,721,6,3,22,315,30,360,3113,0.11982,1,1,137,clean
2,0.009434,0.009434,0,1,741,2,2,22,741,30,360,3113,0.11982,1,1,106,clean
2,0.021739,0.021739,0,2,848,4,2,22,426,30,360,3113,0.11982,1,1,46,clean
100,0.422619,0.172619,8,2,308,2,1,14,308,1,5,17,0.411765,420,276,168,buggy
16,0.121951,0.268293,2,2,644,2,1,14,644,5,15,24,0.5,508,364,41,buggy
40,0.152866,0.101911,4,2,14,3,2,14,7,1,2,2,1,361,217,157,clean
4,0.009852,0.009852,1,1,0,1,1,18,0,1,4,8,0.75,544,240.5,203,buggy
6,0.003593,0.003593,3,4,188,5,1,12,17,5,25,50,0.1,229,229,835,clean
2,0.006757,0.006757,0,0,0,1,1,22,0,30,360,3113,0.11982,1,1,148,clean
8,0.125,0.125,1,1,7,2,1,16,7,2,9,59,0.016949,163,163,32,clean
4,0.054054,0.054054,1,1,0,1,1,11,0,1,18,41,0.146341,527,223.5,37,buggy
1,0,0.01,0,2,91,5,2,13,0,1,2,2,0.5,46,31,100,clean
19,0.225806,0.080645,3,0,0,1,1,14,0,4,22,64,0.0625,6,6,62,clean
2,0.017857,0.017857,0,0,0,1,1,22,0,30,360,3113,0.11982,1,1,56,clean
12,0.04,0.02,2,7,580,10,3,16,0,1,3,5,0.6,91,76,200,buggy
1,0,0.007937,0,0,0,1,1,16,0,1,1,2,1,557,253.5,126,clean
241,0.310924,0.364146,7,1,0,1,1,13,0,1,4,6,0.5,33,33,357,buggy
2,0.02,0.02,0,0,473,3,3,22,473,30,360,3113,0.11982,1,1,50,clean
6,0.061224,0.061224,0,1,0,1,1,13,0,3,45,135,0.007407,52,52,49,buggy
2,0.019608,0.019608,0,1,0,1,1,14,0,1,3,26,0.076923,15,15,51,buggy
6,0.042553,0.021277,1,1,0,1,1,15,0,2,2,4,0.5,66,66,94,buggy
2,0.011111,0.011111,0,1,650,2,2,22,650,30,360,3113,0.11982,1,1,90,clean
51,0.116505,0.048544,11,1,0,1,1,14,0,2,5,6,0.833333,167,167,309,buggy
6,0.023622,0.023622,0,1,14,2,2,12,14,12,53,103,0.135922,134,134,127,clean
2,0.005556,0.005556,0,2,130,4,2,22,89,30,360,3113,0.11982,1,1,180,clean
2,0.01087,0.01087,0,0,0,1,1,9,0,1,1,6,1,20,20,92,clean
2,0.02,0.02,0,0,525,2,2,22,525,30,360,3113,0.11982,1,1,50,clean
2,0.02,0.02,0,0,0,1,1,22,0,30,360,3113,0.11982,1,1,50,clean
2,0.002101,0.002101,0,4,753,6,3,22,105,30,360,3113,0.11982,1,1,476,clean
2,0.006494,0.006494,0,1,788,2,2,22,788,30,360,3113,0.11982,1,1,154,clean
8,0.007289,0.004373,1,7,74,7,1,11,0,1,7,16,0.625,90,90,686,buggy
9,0.046512,0.162791,0,1,0,1,1,11,0,1,18,41,0.146341,527,223.5,43,buggy
87,0.306773,0.039841,3,2,418,4,2,16,312,7,19,42,0.428571,32,18.5,251,buggy
2,0.008772,0.008772,0,0,0,1,1,22,0,30,360,3113,0.11982,1,1,114,clean
2,0.005181,0.005181,0,1,0,2,1,17,0,1,1,1,1,453,309,193,clean
2,0.00578,0.00578,0,1,851,2,2,22,851,30,360,3113,0.11982,1,1,173,clean
18,0.2,0.025,1,1,145,3,2,15,145,1,5,9,1,23,23,80,buggy
2,0.017241,0.017241,0,0,0,1,1,22,0,30,360,3113,0.11982,1,1,58,clean
4,0.025,0.025,1,0,0,1,1,12,0,1,4,17,0.058824,24,24,80,clean
8,0.02381,0.014286,2,3,320,3,2,9,244,3,9,22,0.636364,1,1,210,buggy
60,1.657143,0.057143,2,1,0,1,1,16,0,4,50,151,0.059603,189,189,35,buggy
14,0.073684,0.073684,2,1,5,2,2,9,5,1,11,26,0.038462,444,300,95,clean
34,0.061856,0.113402,1,1,0,1,1,18,0,1,17,30,0.466667,443,299,194,buggy
2,0.04,0.04,0,0,0,1,1,22,0,30,360,3113,0.11982,1,1,25,clean
198,1,1,0,4,537,6,2,16,0,5,12,29,0.310345,83,68,99,buggy
2,0.017544,0.017544,0,1,650,2,2,22,650,30,360,3113,0.11982,1,1,57,clean
2,0.005051,0.005051,0,0,0,1,1,22,0,30,360,3113,0.11982,1,1,198,clean
2,0.026316,0.026316,0,0,0,1,1,22,0,30,360,3113,0.11982,1,1,38,clean
9,0.035211,0.028169,4,1,0,1,1,11,0,1,3,7,0.285714,42,42,142,buggy
113,0.433121,0.286624,2,2,6,2,1,16,6,2,4,5,0.4,94,94,157,buggy
2,0.02439,0.02439,0,0,0,1,1,22,0,30,360,3113,0.11982,1,1,41,clean
18,0.055319,0.021277,4,1,0,1,1,17,0,1,18,96,0.197917,149,149,235,buggy
26,0.012,0.092,1,2,516,3,2,18,502,1,17,30,0.466667,443,299,250,buggy
14,0.050179,0,1,6,144,6,1,15,8,7,14,36,0.194444,85,70,279,buggy
18,0.007186,0.014371,5,7,471,9,2,10,63,1,1,1,1,392,248,835,buggy
2,0.001908,0.001908,0,1,172,5,2,22,27,30,360,3113,0.11982,1,1,524,clean
99,0.132231,0.072314,11,4,395,6,3,15,113,5,10,23,0.304348,78,63,484,buggy
2,0.020833,0.020833,0,0,0,1,1,22,0,30,360,3113,0.11982,1,1,48,clean
2,0.002597,0.002597,0,2,60,3,3,13,57,1,9,11,0.454545,99,99,385,buggy
51,0.533333,0.146667,1,1,0,1,1,12,0,6,12,21,0.095238,83,83,75,buggy
62,0.088,0.16,3,4,219,5,2,15,0,1,2,2,1,32,32,250,buggy
2,0.00463,0.00463,0,0,720,3,3,22,720,30,360,3113,0.11982,1,1,216,clean
26,0.050781,0.050781,3,1,7,2,1,16,7,2,9,59,0.016949,163,163,256,clean
3,0.028571,0,1,1,0,1,1,16,0,4,6,8,0.75,207,207,105,buggy
11,0.083333,0,2,2,1,2,1,14,1,1,6,17,0.470588,529,225.5,132,buggy
2,0.037037,0.037037,0,0,0,1,1,22,0,30,360,3113,0.11982,1,1,27,clean
6,0.038835,0.019417,2,1,0,1,1,15,0,4,13,22,0.454545,197,197,103,buggy
15,0.071038,0.010929,2,2,14,4,2,17,5,6,16,30,0.3,484,340,183,clean
9,0.035897,0.010256,2,6,579,9,3,17,4,2,3,6,0.333333,90,75,195,buggy
2,0.037037,0.037037,0,0,741,2,2,22,741,30,360,3113,0.11982,1,1,27,clean
1,0,0.010204,0,4,651,7,2,17,5,6,16,30,0.3,484,340,98,clean
2,0.018868,0.018868,0,0,0,1,1,22,0,30,360,3113,0.11982,1,1,53,clean
21,0.396226,0,1,1,1,2,1,17,1,2,7,29,0.103448,547,243.5,53,clean
83,0.015831,0.203166,5,1,0,1,1,11,0,2,7,19,0.263158,10,10,379,buggy
59,1.9,0.066667,3,2,142,2,1,16,142,4,50,151,0.059603,189,189,30,buggy
22,0.061281,0,0,4,128,5,2,18,51,1,2,3,0.666667,187,187,359,buggy
36,0.039578,0.055409,5,4,75,5,2,15,60,1,4,18,0.444444,198,198,379,buggy
4,0.046512,0.046512,0,1,0,1,1,13,0,3,45,135,0.007407,52,52,43,buggy
24,0.15,0,2,1,0,1,1,11,0,1,7,16,0.625,90,90,160,buggy
23,0.070707,0.045455,4,3,817,7,5,16,19,3,6,6,0.166667,169,108,198,clean
3,0.009804,0.004902,0,2,345,2,2,13,345,2,26,80,0.3,35,20,204,buggy
2,0.029412,0.029412,0,1,179,3,3,22,179,30,360,3113,0.11982,1,1,34,clean
2,0.01,0.01,0,1,826,2,2,22,826,30,360,3113,0.11982,1,1,100,clean
0,0,0,0,1,0,1,1,13,0,3,14,55,0.072727,119,119,27,buggy
4,0.013072,0.013072,1,0,0,1,1,12,0,1,4,17,0.058824,24,24,153,clean
5,0.016949,0.025424,0,3,36,3,1,14,36,6,43,118,0.245763,102,102,118,buggy
45,0.019406,0.031963,4,2,114,3,2,17,100,2,4,4,0.75,221,221,876,buggy
31,0,0.336957,1,3,205,4,2,23,0,1,2,3,0.333333,4,4,92,clean
19,0,0.106145,0,1,92,2,2,13,92,1,2,6,0.833333,11,11,179,clean
2,0.017857,0.017857,0,1,421,3,3,22,419,30,360,3113,0.11982,1,1,56,clean
316,2.638095,0.371429,0,2,83,4,2,12,13,12,53,103,0.135922,134,134,105,clean
14,0.009354,0.002551,1,6,609,18,5,11,1,1,1,2,1,108,93,1176,clean
2,0.014493,0.014493,0,0,0,1,1,22,0,30,360,3113,0.11982,1,1,69,clean
2,0.009615,0.009615,0,3,651,4,2,22,650,30,360,3113,0.11982,1,1,104,clean
0,0,0,0,1,0,1,1,13,0,3,14,55,0.072727,119,119,104,buggy
24,0.029851,0.059701,2,5,132,6,2,18,5,4,21,38,0.447368,219,219,268,buggy
2,0.01227,0,0,2,759,2,1,18,759,2,3,17,0.588235,545,241.5,163,buggy
2,0.005587,0.005587,0,1,105,2,2,22,105,30,360,3113,0.11982,1,1,179,clean
4,0.014563,0.004854,0,1,0,1,1,11,0,2,7,19,0.263158,10,10,206,buggy
2,0.04,0.04,0,0,0,1,1,22,0,30,360,3113,0.11982,1,1,25,clean
6,0.083333,0.083333,1,1,7,2,1,16,7,2,9,59,0.016949,163,163,36,clean
2,0.020833,0.020833,0,2,721,5,4,22,473,30,360,3113,0.11982,1,1,48,clean
1,0.003759,0,0,5,226,8,4,16,3,1,1,1,1,86,71,266,buggy
9,0.029268,0.014634,1,3,356,3,2,10,167,13,24,35,0.428571,34,19,205,buggy
45,0,0.432692,0,0,0,1,1,16,0,1,1,3,1,333,189,104,clean
3,0.035714,0,0,3,29,3,1,10,0,4,8,18,0.111111,59,59,84,buggy
6,0.008021,0.008021,1,1,14,2,2,12,14,12,53,103,0.135922,134,134,374,clean
2,0.001965,0.001965,0,3,363,5,2,16,0,1,2,3,0.666667,328,184,509,buggy
2,0.020408,0.020408,0,0,473,3,3,22,473,30,360,3113,0.11982,1,1,49,clean
2,0.007937,0.007937,0,0,0,1,1,22,0,30,360,3113,0.11982,1,1,126,clean
11,0.068966,0.006897,1,1,42,2,2,10,42,13,24,35,0.428571,34,19,145,buggy
4,0.006276,0.002092,0,19,692,28,3,15,41,3,13,49,0.346939,504,360,478,buggy
27,0.109489,0.087591,2,1,49,2,1,17,49,2,2,2,1,95,95,137,clean
14,0.052632,0.052632,1,2,142,3,1,18,0,1,1,15,0.066667,190,190,133,clean
18,0.117647,0.147059,2,3,526,4,2,16,489,3,4,4,0.5,145,84,68,buggy
2,0.007194,0.007194,0,0,771,3,3,22,771,30,360,3113,0.11982,1,1,139,clean
1,0.017857,0,0,1,0,1,1,22,0,1,5,8,0.625,3,3,56,buggy
4,0.017391,0.017391,1,1,0,2,1,12,0,1,1,3,0.333333,175,175,115,clean
2,0.002309,0.002309,0,3,826,5,2,22,665,30,360,3113,0.11982,1,1,433,clean
531,0.725067,0.706199,0,4,410,5,3,18,366,2,7,8,0.625,6,6,371,buggy
2,0.009524,0.009524,0,1,850,3,3,22,847,30,360,3113,0.11982,1,1,105,clean
2,0.006897,0.006897,0,1,769,3,3,22,755,30,360,3113,0.11982,1,1,145,clean
6,0.068182,0.068182,0,1,0,1,1,13,0,3,45,135,0.007407,52,52,44,buggy
7,0.030043,0,1,0,2,2,1,10,2,1,3,4,1,85,85,233,clean
2,0.011628,0.011628,0,1,824,3,2,22,146,30,360,3113,0.11982,1,1,86,clean
2,0.009009,0.009009,0,1,741,2,2,22,741,30,360,3113,0.11982,1,1,111,clean
117,0.560387,0.004831,4,7,222,9,3,16,0,1,4,11,0.454545,477,333,207,clean
2,0.033333,0.033333,0,0,0,1,1,22,0,30,360,3113,0.11982,1,1,30,clean
13,0.016234,0.025974,1,3,7,3,1,15,6,1,8,18,0.222222,6,6,308,buggy
508,3.120567,0.48227,0,3,14,4,2,12,4,12,53,103,0.135922,134,134,141,clean
30,0.050505,0.050505,2,1,7,2,1,16,7,2,9,59,0.016949,163,163,297,clean
24,0.068182,0.068182,2,2,177,3,1,18,0,1,1,15,0.066667,190,190,176,clean
95,1.245614,0.421053,2,2,36,3,1,10,35,4,50,151,0.02649,209,209,57,clean
12,0.057143,0.057143,2,3,143,3,1,14,0,1,45,120,0.016667,191,191,105,buggy
13,0.104651,0.046512,1,2,43,3,1,12,42,1,3,4,0.75,250,250,86,clean
11,0.076923,0.028846,1,4,682,5,1,17,503,1,49,135,0.037037,507,363,104,buggy
2,0.027778,0.027778,0,0,0,1,1,22,0,30,360,3113,0.11982,1,1,36,clean
2,0.017857,0.017857,0,1,437,4,3,22,398,30,360,3113,0.11982,1,1,56,clean
2,0.017241,0.017241,0,0,0,1,1,22,0,30,360,3113,0.11982,1,1,58,clean
2,0.003636,0.003636,0,0,69,3,3,22,40,30,360,3113,0.11982,1,1,275,clean
237,0,0.491701,3,1,217,5,2,12,43,10,37,99,0.191919,277,277,482,clean
2,0.005128,0.005128,0,0,0,1,1,22,0,30,360,3113,0.11982,1,1,195,clean
2,0.037037,0.037037,0,0,0,1,1,22,0,30,360,3113,0.11982,1,1,27,clean
2,0.000546,0.000546,0,2,169,3,2,15,1,1,20,37,0.027027,37,22,1831,clean
2,0.004695,0.004695,0,1,208,3,3,22,197,30,360,3113,0.11982,1,1,213,clean
12,0.034314,0.02451,3,1,0,2,1,15,0,3,10,39,0.025641,8,8,204,buggy
4,0.005208,0.015625,0,1,0,1,1,14,0,6,43,118,0.245763,102,102,192,buggy
18,0.01626,0.130081,1,2,167,3,2,18,165,1,17,30,0.466667,443,299,123,buggy
6,0.026087,0.026087,1,0,0,1,1,16,0,1,3,4,0.5,161,100,115,clean
6,0.09375,0.09375,1,1,0,1,1,13,0,4,7,16,0.125,27,27,32,buggy
2,0.006803,0.006803,0,2,838,5,2,22,426,30,360,3113,0.11982,1,1,147,clean
2,0.014085,0.014085,0,1,0,2,1,15,0,3,10,39,0.025641,8,8,71,buggy
10,0.070922,0,1,1,0,1,1,15,0,2,17,34,0.029412,1,1,141,buggy
2,0.023256,0.023256,0,0,0,1,1,22,0,30,360,3113,0.11982,1,1,43,clean
13,0.011025,0.003308,2,11,247,11,1,12,107,1,2,2,1,244,244,907,buggy
6,0.041096,0.041096,1,1,0,1,1,10,0,3,3,3,1,11,11,73,buggy
12,0,0.07947,1,2,294,5,2,12,40,10,37,99,0.191919,277,277,151,clean
4,0.04878,0.04878,1,1,0,1,1,11,0,2,9,38,0.052632,33,19.5,41,buggy
6,0.065217,0.065217,0,1,0,1,1,13,0,3,45,135,0.007407,52,52,46,buggy
2,0.010101,0.010101,0,0,0,1,1,22,0,30,360,3113,0.11982,1,1,99,clean
21,0.026178,0.08377,5,1,0,1,1,17,0,1,18,96,0.197917,149,149,191,buggy
6,0.031579,0.031579,1,1,0,2,1,15,0,3,10,39,0.025641,8,8,95,buggy
1,0,0.00463,0,2,322,4,2,16,0,3,5,5,0.2,357,213,216,clean
7,0.014742,0.002457,2,7,654,11,2,16,2,3,3,3,0.333333,487,343,407,clean
9,0.134615,0.038462,0,1,28,2,1,15,28,1,2,26,0.192308,61,61,52,clean
162,0.601449,0.572464,0,2,429,4,3,11,17,2,20,35,0.228571,368,224,138,clean
19,0.053254,0.059172,5,12,663,19,4,12,0,1,7,9,0.111111,495,351,169,clean
4,0.020833,0.020833,0,3,719,4,1,14,687,2,5,17,0.470588,503,359,96,buggy
2,0.01,0.01,0,0,0,1,1,22,0,30,360,3113,0.11982,1,1,100,clean
2,0.017857,0.017857,0,2,90,4,2,22,49,30,360,3113,0.11982,1,1,56,clean
2,0.016129,0.016129,0,0,0,1,1,22,0,30,360,3113,0.11982,1,1,62,clean
5,0.071429,0.017857,0,3,11,3,1,13,2,3,6,21,0.095238,87,72,56,buggy
6,0.04918,0.04918,0,0,0,1,1,14,0,4,10,29,0.482759,535,231.5,61,clean
2,0.034483,0.034483,0,1,0,1,1,13,0,3,45,135,0.007407,52,52,29,buggy
2,0.010753,0.010753,0,1,788,2,2,22,788,30,360,3113,0.11982,1,1,93,clean
21,0.051948,0.038961,4,1,101,3,2,10,101,1,2,8,0.625,36,36,231,clean
2,0.015385,0.015385,0,1,132,2,2,22,132,30,360,3113,0.11982,1,1,65,clean
2,0.002817,0.002817,0,1,420,3,3,22,418,30,360,3113,0.11982,1,1,355,clean
2,0.017857,0.017857,0,0,0,1,1,22,0,30,360,3113,0.11982,1,1,56,clean
16,0.14,0.02,1,1,79,4,3,17,10,1,1,1,1,185,185,100,clean
2,0.018868,0.018868,0,0,0,1,1,22,0,30,360,3113,0.11982,1,1,53,clean
2,0.007752,0.007752,0,0,847,2,2,22,847,30,360,3113,0.11982,1,1,129,clean
27,0.069767,0.244186,3,7,153,7,1,16,0,1,1,9,0.444444,102,87,86,buggy
2,0.015625,0.015625,0,0,0,1,1,22,0,30,360,3113,0.11982,1,1,64,clean
2,0.011765,0.011765,0,0,0,1,1,22,0,30,360,3113,0.11982,1,1,85,clean
4,0.010695,0.010695,1,3,22,4,1,13,0,1,1,1,1,242,242,187,clean
53,0.980392,0.058824,0,5,147,5,1,16,0,1,1,9,0.444444,102,87,51,buggy
90,1.615385,0.115385,2,2,332,4,2,17,218,1,1,3,0.666667,296,152,52,clean
100,0.042857,0.433333,4,3,5,3,1,9,2,1,1,2,0.5,97,82,210,buggy
11,0,0.085271,0,4,270,7,2,9,0,1,2,6,0.333333,21,21,129,clean
7,0.065217,0.086957,1,0,0,2,2,12,0,1,3,3,0.333333,494,350,46,clean
2,0.009259,0.009259,0,2,650,7,3,22,487,30,360,3113,0.11982,1,1,108,clean
2,0.027778,0.027778,0,0,0,1,1,22,0,30,360,3113,0.11982,1,1,36,clean
2,0.018519,0.018519,0,1,847,5,4,22,25,30,360,3113,0.11982,1,1,54,clean
31,0.116883,0.084416,3,1,0,1,1,15,0,1,3,9,0.111111,107,107,154,buggy
89,1.804348,0.130435,3,2,142,2,1,16,142,4,50,151,0.059603,189,189,46,buggy
2,0.019231,0.019231,0,0,0,1,1,22,0,30,360,3113,0.11982,1,1,52,clean
2,0.009174,0.009174,0,0,0,1,1,22,0,30,360,3113,0.11982,1,1,109,clean
2,0.027778,0.027778,0,0,0,1,1,22,0,30,360,3113,0.11982,1,1,36,clean
2,0.006135,0.006135,0,1,253,2,2,22,253,30,360,3113,0.11982,1,1,163,clean
10,0.031646,0.031646,3,1,0,1,1,16,0,2,15,26,0.307692,137,137,158,buggy
2,0.026316,0.026316,0,0,0,1,1,22,0,30,360,3113,0.11982,1,1,38,clean
2,0.018519,0.018519,0,0,525,2,2,22,525,30,360,3113,0.11982,1,1,54,clean
12,0.018088,0.01292,1,2,50,3,2,17,7,5,26,49,0.22449,105,105,387,buggy
6,0.012658,0.012658,2,3,377,6,3,17,313,5,14,40,0.55,524,220.5,237,buggy
6,0.01145,0.01145,1,2,69,3,2,12,14,12,53,103,0.135922,134,134,262,clean
36,0.059603,0.059603,1,1,0,1,1,12,0,4,8,33,0.121212,33,33,302,buggy
26,0.152381,0.095238,4,1,216,3,1,11,180,2,2,8,0.25,313,169,105,clean
2,0.011765,0.011765,0,1,740,5,4,22,244,30,360,3113,0.11982,1,1,85,clean
28,0.026667,0.097778,1,2,573,4,2,18,14,1,17,30,0.466667,443,299,225,buggy
60,1.657143,0.057143,2,3,178,4,1,10,35,4,50,151,0.02649,209,209,35,clean
4,0.050847,0.016949,1,2,1,3,2,12,0,7,18,40,0.05,350,206,59,clean
20,0.173077,0.211538,1,1,0,1,1,9,0,1,7,3,1,32,32,52,buggy
2,0.030303,0.030303,0,0,0,1,1,22,0,30,360,3113,0.11982,1,1,33,clean
7,0.044248,0.017699,0,3,374,5,2,12,148,1,1,1,1,394,250,113,clean
2,0.010204,0.010204,0,0,0,1,1,22,0,30,360,3113,0.11982,1,1,98,clean
2,0.027027,0.027027,0,1,90,2,2,22,90,30,360,3113,0.11982,1,1,37,clean
2,0.005405,0.005405,0,2,308,3,2,15,1,1,20,37,0.027027,37,22,185,clean
33,0.085106,0.055319,5,1,0,1,1,11,0,2,7,19,0.263158,10,10,235,buggy
24,0.244898,0.244898,0,2,108,2,1,13,108,1,6,9,0.444444,154,154,49,buggy
7,0.033113,0.013245,1,3,85,3,1,17,11,5,26,49,0.22449,105,105,151,buggy
2,0.022727,0.022727,0,0,189,2,2,22,189,30,360,3113,0.11982,1,1,44,clean
4,0.003759,0.003759,1,1,14,2,2,12,14,12,53,103,0.135922,134,134,532,clean
2,0.013699,0.013699,0,1,781,2,2,22,781,30,360,3113,0.11982,1,1,73,clean
6,0.034884,0.034884,1,2,149,3,1,12,17,5,25,50,0.1,229,229,86,clean
14,0.031746,0.190476,2,0,0,1,1,16,0,1,1,3,0.666667,270,270,63,clean
101,1.75,0.192308,1,2,682,2,1,14,682,5,15,24,0.5,508,364,52,buggy
2,0.028571,0.028571,0,1,0,1,1,13,0,3,45,135,0.007407,52,52,35,buggy
2,0.002933,0.002933,0,0,0,1,1,22,0,30,360,3113,0.11982,1,1,341,clean
14,0.097222,0.097222,1,1,0,1,1,15,0,5,10,23,0.304348,78,63,72,buggy
9,0.004471,0.008942,1,1,0,1,1,14,0,6,43,118,0.245763,102,102,671,buggy
2,0.0125,0.0125,0,0,0,1,1,22,0,30,360,3113,0.11982,1,1,80,clean
3,0.037975,0,0,1,0,1,1,10,0,4,8,18,0.111111,59,59,79,buggy
2,0,0.025974,1,1,43,3,2,12,35,3,5,8,0.375,382,238,77,clean
5,0.069444,0,0,1,0,1,1,12,0,1,3,4,1,238,238,72,buggy
4,0.007273,0.007273,1,1,83,3,2,12,13,12,53,103,0.135922,134,134,275,clean
19,0.010582,0.089947,2,1,0,1,1,12,0,1,12,47,0.276596,193,193,189,buggy
2,0.030303,0.030303,0,0,0,1,1,22,0,30,360,3113,0.11982,1,1,33,clean
8,0.040323,0.024194,2,1,1,3,1,11,1,1,4,10,0.5,82,82,124,clean
38,0.06357,0.02934,5,5,315,7,3,15,0,12,38,69,0.072464,310,166,409,clean
8,0.014035,0.014035,2,2,49,2,2,9,49,2,8,18,0.611111,10,10,285,buggy
2,0.023256,0.023256,0,0,0,1,1,22,0,30,360,3113,0.11982,1,1,43,clean
2,0.041667,0.041667,0,0,0,1,1,22,0,30,360,3113,0.11982,1,1,24,clean
2,0.010989,0.010989,0,2,741,4,3,22,419,30,360,3113,0.11982,1,1,91,clean
2,0.004073,0,0,5,414,10,3,14,7,1,2,2,0.5,365,221,491,clean
2,0.027778,0.027778,0,0,0,1,1,22,0,30,360,3113,0.11982,1,1,36,clean
1,0.006173,0,0,3,29,3,1,10,0,4,8,18,0.111111,59,59,162,buggy
53,0.120879,0.17033,3,0,7,2,2,16,7,1,1,1,1,183,183,182,clean
6,0.133333,0,0,1,0,1,1,17,0,1,7,13,0.230769,40,40,45,buggy
4,0.019802,0,0,3,433,4,2,11,23,2,20,35,0.228571,368,224,202,clean
7,0.0625,0.025,0,2,32,3,1,14,0,1,3,23,0.130435,44,44,80,clean
2,0.018868,0.018868,0,1,736,3,2,22,729,30,360,3113,0.11982,1,1,53,clean
4,0.007463,0.002488,1,6,356,8,3,10,0,13,24,35,0.428571,34,19,402,buggy
2,0.007813,0.007813,0,3,651,5,2,22,607,30,360,3113,0.11982,1,1,128,clean
2,0.008,0.008,0,0,8,2,2,22,8,30,360,3113,0.11982,1,1,125,clean
47,0.042857,0.069048,1,3,123,4,2,12,90,1,12,47,0.276596,193,193,420,buggy
12,0.065041,0.03252,1,4,682,5,1,17,503,1,49,135,0.037037,507,363,123,buggy
59,1.9,0.066667,3,3,178,4,1,10,35,4,50,151,0.02649,209,209,30,clean
2,0.04,0.04,0,0,0,1,1,22,0,30,360,3113,0.11982,1,1,25,clean
17,0.288889,0.088889,0,1,0,1,1,11,0,1,8,13,0.307692,7,7,45,buggy
2,0.029412,0.029412,0,1,736,3,2,22,729,30,360,3113,0.11982,1,1,34,clean
