Commit Hash,Modify Lines,Add Lines,Delete Lines,Distribution modified Lines,Modify Files,Directories,SumOfSourceRevision,SumOfDeveloper,LSTM C.E.,bug
6512ee08cf4dba1cfb65df13f06a7420a061d3cb,13,7,6,5,2,2,80,21,3.901217699,0
37a72e5fcc20a3786312b336ad51097db1a1a5b0,30,29,1,1,3,1,11,5,6.953755379,0
f667f6c891cb111461bfadeb7423840e86300444,12,12,0,2,1,1,17,4,4.989082813,0
bd73b0e7bbd9d8b0eb77aee5dbea9cc25dc51c02,193,96,97,33,42,22,97,83,13.45860386,0
d409513e1051a365fa088732f71af03a51dc818e,4,4,0,1,1,1,3,1,3.773677588,0
20ea09855d67241a1a896a9123bb429e76e5ac8b,92,86,6,4,6,2,49,23,16.91763115,0
ced96163a1fdf42a29180f9a84f9b470669c38da,31,28,3,2,1,1,1,1,5.863937855,0
28c29c3b6d94d061a43706177f4b8a0bfe3bbd62,52,48,4,4,3,2,11,9,11.78839588,0
00d1d70ba10f96888791c0e9d73ad044e4126884,5953,5037,916,122,93,32,375,174,24.64600372,1
cb1c757ff8d7a2a8027665a32e128c49aeeacc03,91,6,85,7,10,4,24,11,4.134839058,0
81173ecc7dec6ba8473d5fb30b57db844c2acaf7,39,37,2,4,2,2,32,15,6.346696854,1
467ae9090787dfcc75cca252405bb83aac4d1c9c,3,1,2,1,1,1,10,4,3.567010403,0
b61b8cc56718d4774eedb57b8cc23363c386f57f,122,120,2,6,2,1,5,3,16.61623955,0
af6889705e63d174e15a03f26fdc658c02871cb0,159,139,20,17,6,4,35,10,16.54367256,0
8d7eee48a68f37e35768cbdc013aa1830c6e80e0,321,298,23,0,76,3,265,181,11.99562263,0
e443d04aba27084d467fad2dde7e839141ccd4e9,2,1,1,0,1,1,3,3,3.598340034,0
69d70c499a2a0cbefa88fdf77427bf7021ad23d3,3,2,1,1,1,1,2,1,3.802108288,0
f379cde3236fdc937490707df8cdf03b81d02b2b,4,2,2,1,1,1,2,1,3.572159052,0
c762af1ed44535f85557fc1aecb3852f7da319a6,762,356,406,8,5,5,81,23,15.73567963,0
f0b00ab927e9e55c238c8ea77e1b08c65335ca01,677,537,140,16,7,2,19,7,19.21340561,0
e961a2a8e2ae7cad611cdfd42bf115d23ab891b4,8,8,0,0,1,0,1,1,3.748064518,0
6593cb72edcfd944add700a6abc8af652e10a681,2,1,1,0,1,1,1,1,3.595643282,1
efb6eb37e5f2864426227b5c0e37de0a3acf0ee1,2,1,1,0,1,1,3,3,3.567010403,0
25b2ba250776c0046d0bcec869f0aa98caa92e4c,291,150,141,4,3,2,3,3,17.25442314,0
1405d9dfc72d63e81513f4f00312297d3de190d4,3,3,0,0,1,1,3,2,3.48140955,0
28d80353402c99193d066ad57732e2d93d2620ca,3,2,1,0,1,1,5,5,3.90394783,0
69fbfe9f9aebe97825ddd1a714bcde04b3eabee8,2,1,1,0,1,1,32,12,3.545719147,0
e6b9188f449074c20fc8e9468eae05adc5ad5967,161,161,0,2,4,2,148,25,19.57538033,0
ae72539a07bd8f618762412e5a7dbfc3ebbaa1d7,2,1,1,0,1,1,3,2,3.567010403,0
aa2e41f431fefcd2c0385aa23d21daa343ff389a,17,17,0,2,2,1,14,8,4.156195641,0
f87ec1830e7e7868ab8aac189546c88d514dfc18,30,21,9,3,2,1,12,7,5.428349495,0
6164867ed9fe115754d917f872bd63db01d603d1,8,3,5,1,1,1,4,1,3.620326757,1
3487139d32eb153c30699ce68e5da559f5398082,53,30,23,1,2,1,9,5,5.389162064,1
6b2262a7315b907f737f674308f6c5ad4d48d44f,12,8,4,1,1,1,3,3,3.962814808,0
76c451a47b8c811a5e60324b8edd41747f707ced,8,4,4,0,2,2,5,2,3.641780853,0
22383f49842887bde1a68f6d34d1480f2fe6510a,94,50,44,9,8,8,38,16,11.57127762,0
68a93674a82e01b1d0c0312ff5998c05de94b8ae,97,75,22,5,3,3,106,19,13.73196602,0
7af1dfc30bedefea6bcd52907638ad64299d02c6,8,4,4,0,2,1,13,2,3.84427762,0
c8b835e6fb6c40398d5de6c5ee37fd5f9c4c6fc2,13,13,0,1,1,1,1,1,4.364617825,0
9da3f5af0db4bbc04c7e29beaf9e8ebb27ae894f,278,145,133,30,5,2,14,7,16.13243866,0
93418f6e4ab398900507450f25f4dabab1bc36b7,23,9,14,2,1,1,9,1,4.259315491,0
806b4b7ebc84a1129482218870591e2f4af703e4,10,5,5,0,3,2,10,8,4.003502369,0
9856285d1b9a8a0d3ca282178c70993c4f724596,8,2,6,0,1,1,1,1,3.686099052,0
f8d6fb8b69c334cfb14396a77696413665aee330,2412,2412,0,28,28,6,37,33,20.0389328,0
d5a362b809a14a9e35393e8efb2c1f4e318142cc,107,102,5,8,2,2,40,6,17.6536293,0
defc6b18db23a724680bf45392b46294dff4caf6,46,34,12,3,1,1,2,1,6.534095287,0
5103f04c490e3dfe4b0f493d4609a1fb75d67c41,36346,36257,89,354,402,44,1782,836,20.70363617,0
2a466cbaf1c32c7b6a2a566add3871831275eedb,622,387,235,45,14,7,93,28,17.02639389,0
2f08dab593599c1428bae9b17be3616961735cb4,1985,1110,875,41,13,4,27,25,19.16079521,0
82452aab34f39cac2ee77f7ae881e61087648e51,44,42,2,4,2,1,4,3,9.627325058,0
d20dda74a224a340d25c838b0f938d4d84f30240,160,80,80,14,6,1,42,12,14.16732025,0
83b35909070f3f695c050bc4b3ab06320c5b7e9d,26,26,0,2,1,1,1,1,6.486948013,0
9fffb840aea114909cde6fee232f681cdb8d247c,14,10,4,0,1,1,23,3,4.062315464,0
f73d1b88865444ef9ca991735126342bef23021d,13,4,9,5,1,1,3,2,3.77966404,0
fa0b5953e5f780de34acce09cf0f90009ca9211c,7,4,3,0,2,2,6,5,4.195564747,0
360fae71a287b9e6461977cee819b69cab9b08ba,28,27,1,2,2,1,10,3,5.183631897,0
ffc5e0aa5a156ffb0cc37e7b1689d300dbc942fe,2,1,1,0,1,1,3,1,3.573198318,0
d803e65fbabfe65ad9be202847884a4a1a064e06,4,1,3,1,1,1,5,1,3.802108288,0
d762cecb0ba98a4c47fb1185ce221ab37b9cf2d2,227,1,226,27,12,8,220,83,3.598340034,0
a9f4c55e00c7d5999945428a84c51ee93ca4a72d,9,9,0,1,1,1,6,4,3.778348684,0
341ff4de3115bd69091c38587196f69c2703a141,23,19,4,1,1,1,5,2,4.749525547,0
18eb634d3eda98e3d9a9bae2d9177843a46afd3a,1,1,0,0,1,1,7,5,3.524581671,0
ae5446839890f3e8545cf83bece4928d661cf28b,3,1,2,0,1,1,2,2,3.989352226,0
22f739d46a15ebf698e9a66b74372df5a2b4ccfe,4,2,2,0,2,1,14,6,3.622479439,0
e72fc4443700c04e30f625026c6d5d5c9e6cef83,429,423,6,7,10,2,16,10,21.5750618,0
6858f9681a0f19c9e697773ea76bb3d561539e0c,36,28,8,2,2,2,5,4,5.874477386,0
f77a9833a76d18499ecc5d22de3e444fbdcc1ebe,59,29,30,18,13,5,104,47,6.061344147,0
46f83c924fd6353116674c1f960193de4131c13c,4,3,1,0,1,1,1,1,3.721613884,0
4e8d50fdb265412ea522c34d7f4f66fa2f9d262f,26,26,0,1,1,1,1,1,8.090561867,0
3fa4b3630d573bb177fedacfe2364dd5354cc454,51,33,18,3,4,2,8,4,7.666900635,0
fddd28e48a8a3254893164d5b3ff22ef957d9ee5,25,7,18,1,12,2,39,28,4.356472492,0
dd25dcca6108ad17ccde9e1cc485d16ca805837a,5,3,2,1,1,1,2,1,3.572159052,0
f507f4eed27a54dbfb30f019e7bbd3f8b4483920,98,54,44,10,5,2,10,8,11.79945564,1
d74d54fff9f78b2d9dcecaf7207bdd6e6a827ef6,4,4,0,1,1,1,36,11,3.572159052,0
6062e8d31f60e22b7eb9ffcba406f1d2c6f30374,2,1,1,0,1,1,6,2,3.550021648,0
5a40fa03ad1aa951457a04227ac00a7f6450676c,49,46,3,7,5,5,27,5,5.867835045,0
fd8e2cb78c50ecc842f257df7af3eeb7f39c3e03,68,50,18,4,1,1,13,4,11.98663616,0
612f672498133515e058b72c7d4bc15fcd21f630,3,1,2,0,2,1,33,8,3.598340034,0
65c493c5efef7738ab69ed22efd29b3f35067bb1,8,3,5,0,1,1,3,1,4.36034441,0
d193d51b2f3db9b652bb75eec0504d4b1ee3fe43,6,3,3,0,2,1,17,7,3.698896646,0
d4106e4ea218e4225bb3e7ccca24a1fd6db97071,32,17,15,8,2,2,23,10,4.393477917,0
005b2c9a78a357d76d9396b379825d3c033dfac7,850,480,370,26,7,3,33,12,16.60188484,1
60b58612c1763fdbb3877a4a5cb8d3dd0b7e7c42,9,4,5,1,1,1,3,2,3.861684799,0
79628fe26416e37381d2b5ef28086a9c2d9fc813,7,4,3,0,3,3,26,14,3.802108288,0
df1cda698d125ab5ca75d9f34e1cb99ac7390b82,36,21,15,2,2,1,6,2,5.304375648,0
fb20317e970504ed273c823f322592b7d44db45d,149,79,70,7,9,5,120,39,10.72142696,0
cc00df433fe3e6306c440ae0dd8540d76da632f6,4,2,2,0,1,1,8,2,3.7082057,0
33abe0f95acd23a5fe11e89910702052afd44d92,52,41,11,6,4,2,14,6,12.3999939,0
e5018cb9442428734c68ec6e90894144be407cc1,10,5,5,1,3,2,18,9,4.129048824,0
d7864dc65d7ffca52d5b483b3b673ec34fd813b8,305,162,143,21,11,5,182,53,17.9072361,0
0298e47361c3de29d2160f706be784bf2db390e2,4,2,2,0,2,1,8,5,3.622479439,0
5be15dc14916d51efeea71b4a4ccabd3aa08ec5e,571,374,197,10,8,2,19,13,16.17072296,0
52b382b864323363fd0a5831e7f7ed8d8221c244,14,5,9,2,1,1,3,2,3.970460176,0
c7c9ea1d26011e24ccdd4aa84219625d41a56584,165,85,80,6,2,2,10,4,16.74648285,1
f8b5882cf402dc4c6f78c6fde6ca53e519032163,17,13,4,2,1,1,1,1,4.95958519,0
3cdea9ae1397e3ab16d26a8b7df98b0ae8ad3bfa,2,1,1,0,1,1,12,7,3.610998869,0
a113bbcfddff3317d474a31bec501417da4db99d,4,2,2,0,2,2,10,7,3.528394222,0
1e7232b5ece80069b76b730b5798551d5061936a,2,1,1,0,1,1,4,2,3.567010403,0
e4eae0e76cd4ba8c249f65087012d386d3256b8f,4,2,2,0,1,1,12,4,3.692502499,0
010411af1dbcd7263e274d0f95cee30c40c23064,2,1,1,0,1,1,4,1,3.561396122,0
b64250b0fd349b293f0081e1f21a37fc8940e017,94,84,10,9,8,3,29,8,14.19048309,0
e419e2d1def4a92f3a869ec3780ef80ff8da166d,7,3,4,1,1,1,9,2,3.595694542,0
7c104528391055a9a2e48e47754b77cda6cc6089,4,2,2,0,1,1,5,2,3.802133322,0
16569a53c76fdf83a45b318de863bcc78e1cf093,66,33,33,0,22,2,94,62,5.683188915,0
1c79aefddac9c5d469247ed9559ef59283e0cb86,11,5,6,1,1,1,2,1,4.06885004,0
4b2e47bd21326376b427e4610aac84a276264c9b,3,2,1,0,1,1,5,2,3.864302158,0
0f98938e3b6ea15a2e022c707bf21a2af4ed7e0d,8,2,6,0,1,1,2,2,3.722078323,0
03b63be0e6a1c393d6af682da0c734cb35c913a8,36,32,4,3,1,1,2,2,6.273006916,0
d39ed0badcce916fdf48ad821d8ec3a5d216d6fa,142,137,5,30,2,1,7,4,15.84628677,0
4d67aee2323cc829fde644a4049617c08b753675,13,3,10,0,3,1,6,3,4.208701134,0
e2b10183ba735986102799e8d1be28111f11cfc6,2,2,0,1,1,1,7,3,3.610998869,0
3dc9ae1929d9078e6c9cf7beb215ddbee4c478c0,500,500,0,5,5,1,5,5,17.62425995,0
974ff8f90c9c9a42c339c56eefc249a59a200af7,15,11,4,2,1,1,5,3,4.279372692,1
98bb12fea642f98c54003f603b279ea9bfba4fa0,179,3,176,3,4,2,33,15,3.812490463,0
35638b280be7ca43031ea4c5d937590f30495e70,61,37,24,2,1,1,3,1,7.169616222,1
ac99f2a9ce8c230f3c0080914452b58320f36683,2,1,1,0,1,1,30,8,3.48140955,0
d0c96158861d2a88b840802a468564082564d6cc,3,1,2,1,1,1,5,1,3.573198318,0
2501304b327b7001b938a1b7ad03be2593fb53dc,4,2,2,0,1,1,5,1,3.833945513,0
5cf3ad1c3ec9256a1887b0f09ce46eeb91aa7da7,22,5,17,1,1,1,1,1,3.878301382,0
efee1f707a41f3091955e11beab26d0afbf916cd,36,18,18,4,2,2,12,5,4.976373672,0
f0a4852ba9c3b7b109613a2eb53a4359218c2c27,24,23,1,2,1,1,1,1,5.317275524,0
a60fc014015cc8fbbc446660adf917e4774ce7ff,17,10,7,2,1,1,2,2,4.691283703,0
4900e20e690078813a57f12427bce6556ab0795c,38,18,20,2,2,1,39,10,4.447631359,0
2672f50bdf4b80d2def7754c8e35028feade5fa8,24,12,12,3,3,1,7,5,4.067839622,0
e7edf94e66d63ec5fe1436dd9260b28810e9a805,2,1,1,0,1,1,19,7,3.545719147,0
092696c9446fb2f5566e7bb130a85513f6ebbf06,43,42,1,2,3,2,9,5,8.295786858,0
4581c250dec985fe18a637aa55740420e5c6d6ec,2,1,1,0,1,1,7,4,3.567010403,0
16a3eed1ad0393c79e410f30460bc811772b57ca,18,12,6,3,2,1,27,4,4.713506699,0
2c1c1b6c0366c010c135cae2a1b60619ac6c2754,2,1,1,0,1,1,3,3,3.524581671,0
368039731f6d003dfe1a24c720ec6f7d2e74a404,2,1,1,0,1,1,8,6,3.815491199,0
1a347d2d93ae441e2e0c5cfb65a2dfd5bd970c03,34,25,9,4,5,2,16,10,5.277475357,0
7910e79ed0d33422ab9303b087c2592d75955f06,12,8,4,0,2,1,7,2,5.159161091,0
a0126b4c61b445ecb8600fe09a1afad350f3f162,163,163,0,2,3,3,4,3,16.30843735,0
71174dd42c1539d1480af6f4f7f752dcc771b1c1,4,2,2,1,1,1,31,10,3.981820583,0
2c3fa6c4b1371b185d4deb8ce7a20350272d0e92,263,243,20,4,8,2,31,8,16.36891937,0
caa6db3349aee3566b69216ea2c063e3180ee7b2,91,91,0,1,1,1,1,1,15.92728043,0
eda87bfa0df474f1f2fac03963effaed19f2b2f1,48,38,10,3,4,2,89,29,9.213717461,0
0c0f70cdda4cccd27c5bb00f0dca4e103bf5ac5e,594,590,4,19,16,8,51,27,16.99880981,1
6f4ba3f9d2761f8ee271f2e9a61abae7fd2e7bef,3,2,1,0,1,1,4,2,3.595643282,0
2c4af11ef1e38dd2dbe29bf77c9a810cb883ac81,2,1,1,0,1,1,10,6,3.567010403,0
389de20b4641620024a2650a555eb77ddfcbe490,8,6,2,1,1,1,2,1,5.563998699,0
691ed1a5ced08f39d91fbf9772b0105ac4c1886d,12,6,6,0,1,1,12,2,3.819015503,0
a569ba3672b105bf902638603baec9ace6b0cad6,10,4,6,2,2,1,31,18,3.891483307,0
734548c40bc9f86cd9ca19feea3c84f2a75dd277,97,56,41,25,7,1,65,25,11.93432522,0
c1717123a1f3bf364127609ed7671f90df2d6432,52,25,27,10,2,2,27,8,7.954705238,1
28658bea3e17890160624ee65a8e0296a908b026,7,5,2,0,1,1,19,6,3.882051468,0
bb39dc44d9603c0e6fce2460ddf35a7b94ca30d4,172,86,86,14,59,36,349,168,9.762841225,0
f05f319a29c4d3f8077e13877bb9b542ddd99b20,25,22,3,2,1,1,1,1,5.026360512,0
30308c9f9c453fb0731ca726a7821de839a4a1dd,17,15,2,3,1,1,4,1,4.238518715,0
e6a7caecc50621de4c9368d70e17f9ab5eba01e4,940,821,119,11,9,4,45,10,17.17865753,0
e2def443e242b7ed582a0e7ad6cb4345a6001330,120,120,0,2,2,1,8,3,19.37906265,0
3b1cb18bd8d55996620983a66051c4b029004210,3,3,0,0,1,1,24,9,3.545719147,0
b33d80bc61e583fe4ab8efbcdc5c0a35b95ac3a5,35,23,12,0,9,9,44,18,9.109656334,0
50241cfbfb87c4734973bdec417e09ad48d821cc,4,3,1,0,1,1,6,1,3.831087351,0
26481fd4f1f4d95a464d02d590fce170e8d0d44d,138,64,74,15,3,2,8,3,15.01740456,0
76ce82acf06fe3df64df1d2cf52d7e8353801d5b,2,2,0,0,1,1,1,1,3.595643282,0
f9d021a59e8755d5780fb6f4ab468259254871cc,95,47,48,18,2,1,5,5,14.48620796,0
140ae76014a34408aa0a05b4d2bf3ea82af5c9ed,8,4,4,0,3,1,16,7,3.981822014,0
6501f90b3b0b5c9f47bc85a621832e13e2f8b1cc,4,1,3,0,1,1,8,3,3.833945513,0
c81e203a8887f01a43350f3182506bda03d65376,46,32,14,3,3,1,22,3,5.37936306,0
4cefa1a095b1e00804d094dfcf2e6519198de11b,19,14,5,0,1,1,2,1,4.314887524,0
e47b64b5cd18a4c3c2adfcd6fb9684aa8041a0c7,1474,1468,6,18,15,7,79,34,18.55975723,0
c4bbc59c4fbe4de7c0db27100d8a8e6ec7945908,5,5,0,0,1,1,2,2,3.573198318,0
a65171f4c39e9cb7bd284021cb73ea2b6bcd4bb7,359,311,48,15,10,3,40,10,18.18847656,0
5ae6ca5525b9440bc35879d2a268a8d2868f2821,5,4,1,1,1,1,7,2,3.795522451,0
33bb03fb24db0df2489686513cf0676983a3df27,6,3,3,1,1,1,3,2,3.764968395,0
ae02d5a0c45e161a3c2a31dffe27c7ce12e2f1fb,209,145,64,20,32,25,535,163,17.63998985,1
399b655a75f3a41fcb309704136ed93eb4cd2f46,6,4,2,0,2,2,19,6,3.833717346,0
7171715d0741e69320347587b43e2bd0e4f8b70d,4,2,2,0,2,2,41,11,3.589870214,0
36dbf9d8a7a7ad8b54d46a01a598fddceba83997,4,2,2,0,2,2,18,2,3.600945473,0
10227c4dd05e94a798bd56131040f59c3cf7c584,4,3,1,0,1,1,6,5,3.90573144,0
afca0b7002f3ea734c823e8c6bd2eb7a455a7795,20,12,8,3,4,3,23,6,4.242790699,0
c542a7bb9d37b10d639df2db5946d008361a87ae,4,2,2,0,2,1,6,2,3.524581671,0
592104d65e8d4aea43930797714d019beba0e334,145,144,1,31,1,1,2,1,16.24935532,0
2eb00b5168889b59c81392531412e9b7406b2f4e,4,3,1,0,1,1,51,12,3.658475399,0
8e9edb42b2e52e84a14fe54f50b2b9d6c983da84,6,3,3,0,3,2,27,13,3.698896646,0
a47eaec412a1f669f79d886bc4570ecbee78cecf,86,84,2,3,3,2,4,3,18.90613556,0
726890f60f5b7a74d66061aa673dd37faa60930f,257,225,32,0,1,1,2,1,16.89410973,0
aa005279d9a42f61996afeb3385b5a62b3afb52b,2,1,1,0,1,1,3,2,3.598340034,1
ed3223b3fa8d09509af46ebbe044d1a9fadab87f,53,53,0,1,1,1,1,1,12.85307121,0
5810a91b6ce30261104f69c9e50b0cb3d4eb3821,30,29,1,2,3,1,28,4,5.581120014,0
05a0d51685e5c2f62c05bfa06b03806d73717573,21,20,1,2,1,1,16,7,6.250920773,0
6d56ee1981a0118b579e0099bcc984b08586c729,692,253,439,16,18,5,53,27,17.18935585,0
e8a287f42ab5d180db151441513567b886889171,28,27,1,5,3,3,4,3,5.201059341,0
6d8ba8e89d013f23781cabca190d03aa8d141542,46,26,20,1,2,1,6,3,6.303761005,1
2213fb2b91ef11e59796e76560aaf9c365d96a72,36,18,18,0,18,17,74,53,3.844407558,0
f8643a168846aea08b0709fcd4ca8c79fa23f0ab,2,1,1,0,1,1,4,2,3.545719147,0
4a9a7c636732b4a92e54c9d6b181840723df56d4,1,1,0,0,1,1,3,3,3.598340034,0
19fa67a64410d90b428998d33598891094567aad,15,8,7,1,2,1,5,4,3.924438477,0
0d209e7019a204b490fe5b68fb9d0108a8c7c48f,11,8,3,1,4,2,36,16,4.330173016,0
67383d866139d3dd8a7e9977ff67308455e8817c,4,2,2,0,2,1,11,5,3.622479439,0
05cbb33c0da05aeb4c8c70137a41d53a58c38388,140,74,66,10,2,2,4,3,14.12381649,1
cb97ab509ee8fc279fcded291b2454965c5484c0,12,9,3,3,2,2,23,8,3.885850191,0
77c468c12f3a1b34c2821b455893f9f86ea36d36,106,99,7,10,8,6,153,41,19.45799255,0
95b09feac5897342bf09da974f4b587bd80b8270,4,2,2,0,2,1,27,11,3.605173111,0
a4fa8b7584011f004b955be8447680d6289cbb32,53,40,13,4,1,1,3,2,6.593696594,0
7e017e5c5697299b33bd5a2787a721b7c59f768a,161,161,0,10,8,4,165,36,18.73171806,0
cd9a266de9b23629a0ac8b8e3203113ffd8ba8ad,1608,736,872,102,36,14,249,115,19.27708435,0
bef5ea7486de669a373f99f31c6987b89ea24634,376,376,0,8,8,1,8,8,19.62988281,0
155023fcc27e15a9f593da66ccd10abc7c70d6c2,2,1,1,0,1,1,2,2,3.573198318,0
2ae0f1cfa0d4122369031168960d4e57b380f32a,92,91,1,0,1,1,3,2,11.47213173,0
60952ba8d61b5485bd24d593cb9ccd1fc2bd49bf,6,3,3,1,1,1,1,1,3.975620985,0
fbbe4b4cc4cce218c86c9a2c5c067c3a6584cf70,51,30,21,6,1,1,3,1,5.918054581,0
2297128fc16a93e08f9e09fc2c8e64bbfb5a8387,1274,1271,3,768,491,278,1594,1266,8.413051605,0
1a165f5c323400173c3871f35cf8d25d51f09f30,39,21,18,5,1,1,8,3,5.34894228,0
9596cc26fcae1c2b1e82e476f9545911f41987df,18,16,2,1,1,1,1,1,4.456196308,1
8c40ce397bc747457894a99f498b2480c85562d7,21,21,0,1,1,1,2,1,5.020327568,1
dd36f4af9e433821606df69a0d9410ea3d9ebe9c,21,17,4,4,2,1,9,8,4.706882,0
1dde32f0e835a5ec8f30329049b96c8fe17e691e,14,1,13,1,1,1,3,2,3.610998869,0
1739ca61c1b9b7e7450a6dcff697384ed5647861,18,17,1,4,2,1,25,5,4.485840797,0
4fe56b7e8d981d70450e15f5fb88c286d2f733b2,28,26,2,3,2,2,12,8,5.151738644,0
845847383df824d0ac06777c99321bfc55076ef8,2,1,1,0,1,1,9,3,3.610998869,0
b1ff2ab79fdf545e702f2d59cf282e5d5572ae91,10,5,5,1,3,1,20,11,4.214379311,0
b9a3117f19dd19abd2ea8b789c42c3e86fe4c488,14934,7439,7495,168,7334,1313,41175,22169,4.516964436,0
3eca9b45645a3ee9e13121f2c7b6467066f6d1e5,88,66,22,6,2,1,107,8,11.48632622,0
1d288e0802839fcfaa335e9d6a3087b396dc1993,4,4,0,0,1,1,2,1,3.814385414,0
d6e45cbe845b1c8854b0d8b57a4805f082c42277,17,6,11,0,3,2,12,7,4.424625397,0
2d2d8248550b548751f3a11fb586ca84a5880774,160,159,1,3,4,1,4,4,13.38637829,0
bfec7c14b8ae332df02d3e5d6ce2394a6c707bfa,10,5,5,0,5,4,9,7,4.044325829,0
da1815d53205585ba10c16cd3d3e179ecc3f6a69,42,39,3,5,3,2,39,11,11.9439888,0
d5d9d80d55f3c46f8c7db4b3d44c8340ec00cd53,28,21,7,1,1,1,1,1,5.767706394,0
dc7057c175e11b896066c9c0f5a67051474ec8b5,6,3,3,1,1,1,1,1,4.85210228,0
34fcb048c4c2259b717fe825be43ffcd6d965549,8,4,4,0,1,1,6,3,4.002263546,0
2a19460259c5409ebc73df8fce75e8a1f2562343,6,5,1,0,1,1,3,2,3.795463562,0
1ead8dfc47464031f3de7e6e794e1798080fa13d,77,74,3,2,4,3,17,7,18.08882523,0
25d1d418eba7e510350d95b19a2f50c256f18d38,12,8,4,1,1,1,2,2,4.165366173,0
b9166b7f8a4b0d928b1f36e65137758e9f9252a0,48,48,0,4,4,4,26,14,6.657319546,0
c9e4817905ebd4d3ba985873845eff550104fdd0,40,40,0,6,2,1,5,2,7.75590086,0
a734ce3cb541ea3fa0cc59ea033fff887a3fdb8a,221,125,96,38,2,1,10,7,16.87506294,0
e441457951b7d7cb6ede65a62fd8460a6485e322,352,225,127,28,37,14,315,141,17.4945488,0
13042923d6451cfb3e3fa0eb7449aa309b9dce04,564,284,280,16,6,1,12,6,16.91488838,0
93f25a2afb0d95802ee570212c0b587c8275fb1d,21,20,1,2,2,1,30,7,4.55030632,0
a030a22314eacafe416af749eb17b6a1046c4236,11,5,6,0,1,1,2,2,3.899971962,0
239a862fc1240ffcd6dee76264447f36ac660bdd,277,277,0,2,2,1,2,2,15.00600624,0
d88d11ad4644bd1a7251b2ffb3faf8456cbd375b,7,6,1,0,1,1,8,4,3.974782228,0
c5df0a51c1b60fe7092000818ac83d318ef30594,5,3,2,2,1,1,7,2,3.773677588,1
24f2164508f1be78f7df942116ceb3d0d8340003,13,6,7,1,3,1,14,4,4.439184666,0
83cc8043e1b666d08870c80a7a28865105797595,163,163,0,4,4,1,14,8,17.92944717,0
a287357e2117528830bde1207fe15ad81bea6633,2,1,1,0,1,1,14,5,3.747025967,0
7ab49d787138d9c9e32d8b9f75809a4ee4f29595,43,19,24,5,8,6,38,27,4.825183868,0
5ff32ad920a8e7e43b32bac9118ee41297fe863a,2,1,1,0,1,1,6,1,3.729708433,0
c843261f76c3c5b4c7537fc4bb6f63582125b516,1,1,0,0,1,1,4,2,3.567010403,0
54b93387eecd50602f9c0e71d446aa5490d6a8fd,2,1,1,0,1,1,3,2,3.554206848,0
f6d3a3fda60485611b25cca551cc262889810c48,3,2,1,0,1,1,4,1,3.71055603,0
b4582687516b09078a0a3dc198e70b7938ce900c,78,78,0,2,2,1,11,8,17.53496552,0
bc43a09e94b59fe6fdb87fb6cd5a1f35e4386efe,4,2,2,1,1,1,2,2,3.595643282,0
163f1e0d1374858ad108691fff164aaa86fb2941,32,25,7,4,6,6,12,7,6.523575306,0
f93043e688621fc5c0c47cce9ba5c6c8572bff11,13,11,2,0,2,1,4,4,3.931114197,0
98db562bfa2ac72bf8948edd5eb039795760b871,182,103,79,17,23,6,280,107,16.79137611,0
40b42e656479b568d401baebe30e1dbc71c4979b,67,31,36,3,8,4,16,8,8.341360092,0
596aad67c3204a5b083184458fb0209ee0299bb4,1,1,0,0,1,1,4,2,3.610998869,1
d9004016d2130034e4b842dff248a6a4b1b0716f,11,8,3,2,1,1,6,1,4.126095295,1
bb563eac0ad9ac6533b43e599a93f06befb083b6,11,3,8,2,4,1,14,8,3.644996643,0
25aa7728e155b681de20bc73592124f473f1516d,3,3,0,0,1,1,4,1,3.898039579,0
ad6a796f4c612060f55da2ec337b0b68c23b629c,32,9,23,4,1,1,7,4,4.029994965,1
42f854843d71e3796f9be46ccdab0a19bdb7e0e7,107,107,0,1,1,1,2,1,14.94887924,0
173009ab892008272f8a28cefec0109ebb867995,55,34,21,1,2,1,18,9,9.430645943,0
942f160c23298adc1bafe671e8d591ed0896fece,33,13,20,6,7,4,29,7,4.890212536,0
4dfa2dabbb1af7d54648bf33bb2fbeed84fc2acd,447,447,0,4,4,1,4,4,17.6026535,0
bde5691a82d49f0de5fcdcd87df6bef8aa1884cb,3,2,1,0,1,1,3,2,3.722078323,0
985be58d177f3da6c4f0a947c1dd3ed16b79bd7f,2,1,1,0,1,1,2,2,3.595643282,0
1e68eaf8deb4ac7f10f53fc20b0610dc918c5e57,3,1,2,1,1,1,4,3,3.567010403,0
7b9ce032fe64b312d5f77442faa93c55ec503330,70,49,21,14,7,5,49,11,14.16003895,0
dcbfd04bda02e4ae988af1e014d4baccced1a1bb,138,138,0,3,3,1,5,4,18.18593788,0
c49954b3f386c6c6e36c63f72e3a777456e754b5,17,17,0,0,1,1,4,1,4.858810425,0
1714ff1589be2f5f292f79106d7ae1d36ea661ce,2,2,0,0,1,1,2,1,3.524581671,0
17a5a4c9294ed774741196e51f33cab8812bbb3d,17,8,9,0,1,1,2,2,3.892668724,0
ef5aa1f561a6ad4fcbf7d8b95d6ef3c4c0b39e5a,90,81,9,9,3,2,15,3,12.6652832,0
6279250702d9dac54988204d02a2d2c026470bb2,49,49,0,1,1,1,1,1,12.36303329,0
999ad841c74c8eb98b744449c8b17d0237d57932,8,4,4,0,4,1,24,13,3.898932457,1
